StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2025-01-01,Australian Capital Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Tasmania,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Australian Capital Territory,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Tasmania,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Australian Capital Territory,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Tasmania,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Australian Capital Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Australian Capital Territory,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Tasmania,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Tasmania,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Australian Capital Territory,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Australian Capital Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Northern Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Tasmania,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Australian Capital Territory,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Tasmania,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Australian Capital Territory,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Tasmania,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-04-01,Outside of Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Outside of Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Northern Territory,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Tasmania,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Australian Capital Territory,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Australian Capital Territory,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,Tasmania,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Outside of Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Australian Capital Territory,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,South Australia,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,South Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$73.88,3
2025-01-01,South Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,South Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,South Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,Under 18,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,South Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-03-01,South Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,South Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,South Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-04-01,South Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,South Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-05-01,South Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,South Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,South Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,Western Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-01-01,Western Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,Western Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,Western Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Western Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-01-01,Western Australia,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Western Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-02-01,Western Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-02-01,Western Australia,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Western Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Western Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Western Australia,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Western Australia,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Western Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Western Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Western Australia,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Western Australia,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-05-01,Western Australia,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,Western Australia,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Western Australia,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Western Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Victoria,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-01-01,Victoria,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,12
2025-01-01,Victoria,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,Victoria,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,Victoria,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-01-01,Victoria,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Victoria,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Victoria,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Victoria,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Victoria,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Victoria,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-03-01,Victoria,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-03-01,Victoria,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Victoria,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Victoria,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-04-01,Victoria,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-04-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-04-01,Victoria,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-04-01,Victoria,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Victoria,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-05-01,Victoria,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-05-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$290.90,4
2025-05-01,Victoria,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Victoria,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,Queensland,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,Queensland,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-01-01,Queensland,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,Queensland,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Queensland,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$3256.49,2
2025-02-01,Queensland,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Queensland,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Queensland,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Queensland,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Queensland,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-03-01,Queensland,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Queensland,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Queensland,Email,Under 18,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Queensland,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-04-01,Queensland,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$760.96,3
2025-04-01,Queensland,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Queensland,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Queensland,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-05-01,Queensland,Email,Under 18,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Queensland,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,14
2025-02-01,Queensland,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Queensland,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-04-01,Queensland,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Queensland,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-01-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,10
2025-02-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-03-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-04-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$1400.00,4
2025-05-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-01-01,New South Wales,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-01-01,New South Wales,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,9
2025-01-01,New South Wales,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-01-01,New South Wales,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-01-01,New South Wales,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,New South Wales,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-02-01,New South Wales,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,New South Wales,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$850.00,2
2025-03-01,New South Wales,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,New South Wales,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,New South Wales,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,New South Wales,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-04-01,New South Wales,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-04-01,New South Wales,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-04-01,New South Wales,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,New South Wales,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,New South Wales,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-05-01,New South Wales,Email,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,New South Wales,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,New South Wales,Email,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,New South Wales,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,17
2025-02-01,New South Wales,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,New South Wales,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-04-01,New South Wales,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,New South Wales,Email,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-01-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,10
2025-02-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$1250.00,6
2025-03-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-04-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-05-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-01-01,Victoria,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$709.00,11
2025-02-01,Victoria,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-03-01,Victoria,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-04-01,Victoria,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-05-01,Victoria,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,Victoria,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,9
2025-02-01,Victoria,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-04-01,Victoria,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-05-01,Victoria,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-02-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-03-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-04-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-01-01,Victoria,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-01-01,Victoria,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,10
2025-01-01,Victoria,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,Victoria,Email,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Victoria,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Victoria,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Victoria,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Victoria,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Victoria,Email,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Victoria,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Victoria,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$260.00,5
2025-04-01,Victoria,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Victoria,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-05-01,Victoria,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,Victoria,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,22
2025-02-01,Victoria,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,9
2025-03-01,Victoria,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-04-01,Victoria,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-05-01,Victoria,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-01-01,Western Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,8
2025-02-01,Western Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-03-01,Western Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-04-01,Western Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,Western Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-01-01,Western Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-01-01,Western Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-01-01,Western Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-01-01,Western Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-01-01,Western Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-01-01,Western Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Western Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Western Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-02-01,Western Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Western Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Western Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Western Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$1000.00,3
2025-03-01,Western Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Western Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Western Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Western Australia,Email,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-03-01,Western Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Western Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Western Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-04-01,Western Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-04-01,Western Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Western Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-04-01,Western Australia,Email,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,Western Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,Western Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-05-01,Western Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Western Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-05-01,Western Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,South Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,11
2025-01-01,South Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,4
2025-01-01,South Australia,Email,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,South Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,South Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,6
2025-01-01,South Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-01-01,South Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,7
2025-02-01,South Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,South Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,South Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,South Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,South Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,South Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,South Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,South Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-04-01,South Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,South Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,South Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,South Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,South Australia,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,South Australia,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,South Australia,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,5
2025-05-01,South Australia,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-05-01,South Australia,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$100.00,3
2025-05-01,South Australia,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-05-01,South Australia,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$200.00,2
2025-01-01,Australian Capital Territory,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Australian Capital Territory,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Australian Capital Territory,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-01-01,Australian Capital Territory,Email,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-02-01,Australian Capital Territory,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,3
2025-02-01,Australian Capital Territory,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,2
2025-02-01,Australian Capital Territory,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Australian Capital Territory,Email,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-03-01,Australian Capital Territory,Email,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
2025-04-01,Australian Capital Territory,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$0.00,1
