StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2023-03-01,New South Wales,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,$8200.00,10
2023-03-01,New South Wales,Phone call,Unspecified,Female,Attempts to gain your personal information,Phishing,$4103.00,60
2023-04-01,New South Wales,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,$5083.00,12
2023-04-01,New South Wales,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,$9837.00,30
2023-04-01,New South Wales,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,$1080.00,30
2023-04-01,New South Wales,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,$19945.00,6
2023-05-01,New South Wales,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,$26501.00,29
2023-05-01,New South Wales,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,$11020.00,46
2023-01-01,New South Wales,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,$206500.00,29
2023-02-01,New South Wales,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,$171710.00,30
2023-03-01,New South Wales,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,$46000.00,34
2023-04-01,New South Wales,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,$177404.00,46
2023-05-01,New South Wales,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,$10000.00,33
2023-01-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$23613.00,143
2023-02-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$55953.00,218
2023-03-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$10010.00,182
2023-04-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$8455.00,100
2023-05-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$1950.00,87
2023-01-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$35.00,101
2023-01-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$48193.00,109
2023-01-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$3000.00,111
2023-01-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$3000.00,81
2023-01-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$3020.00,223
2023-01-01,New South Wales,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$1153.00,37
2023-02-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$2933.00,137
2023-02-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$10423.00,147
2023-02-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$1970.00,234
2023-02-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$30.00,150
2023-03-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$1447.00,107
2023-03-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$5000.00,122
2023-04-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$3930.00,65
2023-04-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$6256.00,130
2023-04-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$35.00,69
2023-05-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$1867.00,53
2023-05-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$4228.00,52
2023-05-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$5652.00,86
2023-05-01,New South Wales,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$3272.00,18
2023-01-01,Victoria,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$18573.00,125
2023-01-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$1225.00,19
2023-01-01,Victoria,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$650.00,90
2023-01-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$8271.00,82
2023-01-01,Victoria,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$15000.00,191
2023-01-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$2150.00,86
2023-02-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$8350.00,89
2023-02-01,Victoria,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$18969.00,175
2023-02-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$500.00,19
2023-02-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$250.00,109
2023-02-01,Victoria,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$39974.00,91
2023-03-01,Victoria,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$24726.00,168
2023-03-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$4913.00,92
2023-03-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$3500.00,15
2023-03-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$2000.00,118
2023-04-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$18970.00,59
2023-04-01,Victoria,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$4500.00,18
2023-04-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$1815.00,57
2023-04-01,Victoria,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$19179.00,48
2023-04-01,Victoria,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$3890.00,98
2023-01-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$18826.00,113
2023-01-01,Queensland,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$6231.00,61
2023-01-01,Queensland,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$10000.00,53
2023-01-01,Queensland,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$4908.00,84
2023-01-01,Queensland,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$1300.00,23
2023-02-01,Queensland,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$7120.00,69
2023-02-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$62826.00,148
2023-02-01,Queensland,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$8371.00,80
2023-02-01,Queensland,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$100.00,22
2023-02-01,Queensland,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$8000.00,152
2023-02-01,Queensland,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$315.00,84
2023-03-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$24806.00,156
2023-03-01,Queensland,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$4298.00,77
2023-03-01,Queensland,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$1.00,53
2023-03-01,Queensland,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$1085.00,102
2023-03-01,Queensland,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$2.00,59
2023-04-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$6562.00,65
2023-05-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$2185.00,65
2023-01-01,Western Australia,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$5350.00,25
2023-01-01,Western Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$1000.00,33
2023-01-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$17748.00,37
2023-02-01,Western Australia,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$501.00,46
2023-02-01,Western Australia,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$4520.00,44
2023-02-01,Western Australia,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$39320.00,49
2023-02-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$10460.00,49
2023-03-01,Western Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$10233.00,26
2023-03-01,Western Australia,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$750.00,18
2023-04-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$4230.00,29
2023-05-01,Western Australia,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,$1700.00,17
2023-05-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$11918.00,36
2023-05-01,Western Australia,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$577.00,20
2023-01-01,South Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$12887.00,53
2023-01-01,South Australia,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,$1334.00,56
2023-01-01,South Australia,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$7000.00,7
2023-02-01,South Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$1950.00,55
2023-02-01,South Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$1990.00,22
2023-02-01,South Australia,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$6725.00,14
2023-03-01,Northern Territory,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$2000.00,1
2023-03-01,South Australia,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,$1000.00,7
2023-03-01,South Australia,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,$500.00,20
2023-04-01,South Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$19290.00,8
2023-04-01,South Australia,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$11588.00,8
2023-04-01,Australian Capital Territory,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$1950.00,7
2023-04-01,Australian Capital Territory,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,$1950.00,13
2023-05-01,South Australia,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,$5291.00,9
2023-05-01,South Australia,Text message,18 - 24,Male,Attempts to gain your personal information,Phishing,$80.00,7
2023-01-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,$1.00,35
2023-01-01,Queensland,Text message,65 and over,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,$2000.00,1
2023-02-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,$570.00,25
2023-03-01,Queensland,Text message,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,$4500.00,1
2023-01-01,Australian Capital Territory,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$7788.00,13
2023-01-01,Australian Capital Territory,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$15178.00,18
2023-01-01,Australian Capital Territory,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$132.00,41
2023-01-01,Tasmania,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$4808.00,7
2023-01-01,Australian Capital Territory,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$2150.00,19
2023-02-01,Tasmania,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$7000.00,15
2023-02-01,Tasmania,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$1981.00,15
2023-02-01,Tasmania,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$1007.00,9
2023-03-01,Australian Capital Territory,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$6630.00,17
2023-03-01,Tasmania,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$1.00,13
2023-03-01,Tasmania,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$1250.00,5
2023-04-01,Tasmania,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$25000.00,14
2023-04-01,Australian Capital Territory,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$1950.00,5
2023-04-01,Australian Capital Territory,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$5000.00,6
2023-05-01,Tasmania,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$3000.00,11
2023-01-01,South Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$749.00,34
2023-01-01,South Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$3991.00,30
2023-01-01,South Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$8615.00,39
2023-01-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$15246.00,27
2023-01-01,South Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$6707.00,23
2023-02-01,South Australia,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$4900.00,13
2023-02-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$17000.00,31
2023-02-01,South Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$4934.00,47
2023-03-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$8793.00,27
2023-03-01,South Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$8135.00,59
2023-03-01,South Australia,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$3269.00,52
2023-03-01,South Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$28000.00,18
2023-04-01,South Australia,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$4900.00,24
2023-04-01,South Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$1950.00,13
2023-05-01,South Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$50.00,15
2023-05-01,South Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$2594.00,21
2023-01-01,Western Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$16006.00,31
2023-01-01,Western Australia,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$21298.00,80
2023-01-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$1500.00,60
2023-01-01,Western Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$13000.00,38
2023-02-01,Western Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$2000.00,39
2023-02-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$318.00,48
2023-02-01,Western Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$4000.00,38
2023-03-01,Western Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$5063.00,22
2023-03-01,Western Australia,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$3929.00,27
2023-03-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$10000.00,61
2023-03-01,Western Australia,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$150.00,11
2023-04-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$8308.00,30
2023-04-01,Western Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$1500.00,34
2023-05-01,Western Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$641.00,14
2023-05-01,Western Australia,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$12912.00,27
2023-01-01,Western Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$32737.00,45
2023-02-01,Western Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$5320.00,48
2023-03-01,Western Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$71127.00,60
2023-04-01,Western Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$11452.00,16
2023-05-01,Western Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$4700.00,21
2023-01-01,Queensland,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$2795.00,81
2023-01-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$39400.00,104
2023-01-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$15000.00,21
2023-01-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$9500.00,135
2023-02-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$34071.00,91
2023-02-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$1000.00,160
2023-02-01,Queensland,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$15000.00,99
2023-02-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$6.00,37
2023-03-01,Queensland,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$9788.00,76
2023-03-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$15000.00,84
2023-03-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$1970.00,202
2023-03-01,Queensland,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$1280.00,51
2023-04-01,Queensland,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$1695.00,37
2023-04-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$28605.00,47
2023-04-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$7200.00,7
2023-04-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$1950.00,108
2023-05-01,Queensland,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$3150.00,42
2023-05-01,Queensland,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$3.00,31
2023-05-01,Queensland,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$2.00,59
2023-05-01,Queensland,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$90.00,11
2023-01-01,Queensland,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$26082.00,113
2023-02-01,Queensland,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$29238.00,107
2023-03-01,Queensland,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$40759.00,88
2023-04-01,Queensland,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$10410.00,63
2023-05-01,Queensland,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$2628.00,58
2023-01-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$28360.00,117
2023-02-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$26488.00,121
2023-03-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$16591.00,135
2023-04-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$9684.00,61
2023-05-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$9064.00,75
2023-01-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$36069.00,97
2023-02-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$31880.00,114
2023-03-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$43117.00,107
2023-04-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$10099.00,63
2023-05-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$4419.00,51
2023-01-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$25240.00,215
2023-01-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$10415.00,146
2023-01-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$16100.00,90
2023-01-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$9620.00,128
2023-02-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$75330.00,257
2023-02-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$65569.00,111
2023-02-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$8110.00,111
2023-02-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$566.00,26
2023-03-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$61608.00,150
2023-03-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$136700.00,111
2023-03-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$14232.00,91
2023-03-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$1900.00,241
2023-04-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$3005.00,54
2023-04-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$315.00,132
2023-05-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$6000.00,90
2023-01-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$100736.00,121
2023-02-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$23232.00,123
2023-03-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$249703.00,141
2023-04-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$8330.00,56
2023-05-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$2000.00,79
2023-01-01,New South Wales,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$65108.00,154
2023-02-01,New South Wales,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$6438.00,172
2023-03-01,New South Wales,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$65587.00,160
2023-04-01,New South Wales,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$3514.00,80
2023-05-01,New South Wales,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,$3450.00,98
2023-01-01,New South Wales,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$16300.00,156
2023-01-01,New South Wales,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$14600.00,257
2023-01-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$3168.00,25
2023-01-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$18635.00,135
2023-01-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$350.00,111
2023-02-01,New South Wales,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$37003.00,166
2023-02-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$23568.00,136
2023-02-01,New South Wales,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$9757.00,283
2023-03-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$5942.00,127
2023-03-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$5350.00,60
2023-03-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$2000.00,21
2023-03-01,New South Wales,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$13000.00,274
2023-04-01,New South Wales,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,$11565.00,191
2023-04-01,New South Wales,Text message,45 - 54,Female,Attempts to gain your personal information,Phishing,$1864.00,74
2023-04-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$1400.00,42
2023-04-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$88895.00,72
2023-04-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$5253.00,22
2023-05-01,New South Wales,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,$20000.00,61
2023-05-01,New South Wales,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,$26477.00,62
2023-05-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,$3628.00,14
2023-01-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$42744.00,135
2023-02-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$45908.00,195
2023-03-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$19039.00,180
2023-04-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$4680.00,107
2023-05-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,$3997.00,107
2023-01-01,Victoria,Social media/Online forums,45 - 54,Female,Dating and romance,Dating and romance scams,$3270.00,1
2023-02-01,Victoria,Social media/Online forums,65 and over,Female,Dating and romance,Dating and romance scams,$30000.00,1
2023-04-01,Victoria,Social media/Online forums,25 - 34,Female,Dating and romance,Dating and romance scams,$200.00,1
2023-05-01,Victoria,Social media/Online forums,45 - 54,Female,Dating and romance,Dating and romance scams,$28000.00,3
2023-01-01,Victoria,Social media/Online forums,55 - 64,Male,Dating and romance,Dating and romance scams,$28000.00,1
2023-01-01,Victoria,Social media/Online forums,Under 18,Male,Dating and romance,Dating and romance scams,$350.00,1
2023-01-01,Victoria,Social media/Online forums,45 - 54,Male,Dating and romance,Dating and romance scams,$200.00,1
2023-02-01,Victoria,Social media/Online forums,18 - 24,Male,Dating and romance,Dating and romance scams,$50000.00,1
2023-02-01,Victoria,Social media/Online forums,55 - 64,Male,Dating and romance,Dating and romance scams,$1600.00,1
2023-02-01,Victoria,Social media/Online forums,65 and over,Male,Dating and romance,Dating and romance scams,$16000.00,1
2023-02-01,Victoria,Social media/Online forums,Unspecified,Male,Dating and romance,Dating and romance scams,$663.00,1
2023-03-01,Victoria,Social media/Online forums,65 and over,Male,Dating and romance,Dating and romance scams,$3000.00,1
2023-03-01,Victoria,Social media/Online forums,45 - 54,Male,Dating and romance,Dating and romance scams,$1200.00,2
2023-04-01,Victoria,Social media/Online forums,45 - 54,Male,Dating and romance,Dating and romance scams,$2500.00,1
2023-05-01,Victoria,Social media/Online forums,35 - 44,Male,Dating and romance,Dating and romance scams,$632.00,2
2023-05-01,Victoria,Social media/Online forums,55 - 64,Male,Dating and romance,Dating and romance scams,$250000.00,1
2023-05-01,Victoria,Social media/Online forums,18 - 24,Male,Dating and romance,Dating and romance scams,$1200.00,2
2023-01-01,Queensland,Social media/Online forums,45 - 54,Female,Dating and romance,Dating and romance scams,$14000.00,1
2023-02-01,Queensland,Social media/Online forums,65 and over,Female,Dating and romance,Dating and romance scams,$17000.00,2
2023-02-01,Queensland,Social media/Online forums,18 - 24,Female,Dating and romance,Dating and romance scams,$1200.00,1
2023-02-01,Queensland,Social media/Online forums,55 - 64,Female,Dating and romance,Dating and romance scams,$170000.00,1
2023-02-01,Queensland,Social media/Online forums,Unspecified,Female,Dating and romance,Dating and romance scams,$84000.00,1
2023-04-01,Queensland,Social media/Online forums,35 - 44,Female,Dating and romance,Dating and romance scams,$100.00,1
2023-04-01,Queensland,Social media/Online forums,45 - 54,Female,Dating and romance,Dating and romance scams,$10407.00,1
2023-05-01,Queensland,Social media/Online forums,65 and over,Female,Dating and romance,Dating and romance scams,$63000.00,2
2023-01-01,Queensland,Social media/Online forums,55 - 64,Male,Dating and romance,Dating and romance scams,$1000.00,2
2023-01-01,Queensland,Social media/Online forums,25 - 34,Male,Dating and romance,Dating and romance scams,$2650.00,2
2023-01-01,Queensland,Social media/Online forums,35 - 44,Male,Dating and romance,Dating and romance scams,$8030.00,3
2023-01-01,Queensland,Social media/Online forums,45 - 54,Male,Dating and romance,Dating and romance scams,$28000.00,1
2023-02-01,Queensland,Social media/Online forums,65 and over,Male,Dating and romance,Dating and romance scams,$15000.00,1
