StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2022-04-01,Queensland,Internet,45 - 54,Female,Dating and romance,Dating and romance scams,$8250.00,2
2022-04-01,Queensland,Internet,35 - 44,Female,Dating and romance,Dating and romance scams,$170000.00,2
2022-04-01,Queensland,Internet,18 - 24,Female,Dating and romance,Dating and romance scams,$5000.00,1
2022-01-01,New South Wales,Internet,18 - 24,Female,Dating and romance,Dating and romance scams,$20000.00,1
2022-01-01,New South Wales,Internet,55 - 64,Female,Dating and romance,Dating and romance scams,$28140.00,1
2022-02-01,New South Wales,Internet,35 - 44,Female,Dating and romance,Dating and romance scams,$71600.00,1
2022-02-01,New South Wales,Internet,25 - 34,Female,Dating and romance,Dating and romance scams,$15158.00,1
2022-03-01,New South Wales,Internet,18 - 24,Female,Dating and romance,Dating and romance scams,$950.00,1
2022-03-01,New South Wales,Internet,65 and over,Female,Dating and romance,Dating and romance scams,$2150.00,1
2022-05-01,New South Wales,Internet,35 - 44,Female,Dating and romance,Dating and romance scams,$35000.00,1
2022-06-01,New South Wales,Internet,45 - 54,Female,Dating and romance,Dating and romance scams,$239.00,1
2022-01-01,Queensland,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$1400.00,1
2022-01-01,Queensland,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$75.00,1
2022-03-01,Queensland,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$29500.00,1
2022-06-01,Queensland,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$250.00,1
2022-02-01,Western Australia,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$302.00,1
2022-03-01,Western Australia,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$2170.00,1
2022-06-01,Western Australia,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$12000.00,1
2022-06-01,Western Australia,Internet,18 - 24,Male,Dating and romance,Dating and romance scams,$3000.00,1
2022-02-01,South Australia,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$15000.00,1
2022-02-01,Outside of Australia,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$8400.00,1
2022-03-01,Australian Capital Territory,Internet,Unspecified,Male,Dating and romance,Dating and romance scams,$200.00,1
2022-03-01,South Australia,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$200.00,1
2022-03-01,Australian Capital Territory,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$2000.00,1
2022-03-01,South Australia,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$16200.00,2
2022-03-01,Outside of Australia,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$600.00,1
2022-04-01,Northern Territory,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$120.00,1
2022-05-01,South Australia,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$60000.00,1
2022-05-01,South Australia,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$22500.00,1
2022-06-01,Australian Capital Territory,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$67.00,1
2022-06-01,South Australia,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$240.00,1
2022-06-01,South Australia,Internet,18 - 24,Male,Dating and romance,Dating and romance scams,$250.00,1
2022-01-01,Victoria,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$200.00,1
2022-02-01,Victoria,Internet,18 - 24,Male,Dating and romance,Dating and romance scams,$208.00,1
2022-02-01,Victoria,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$142.00,1
2022-03-01,Victoria,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$15300.00,2
2022-03-01,Victoria,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$1640.00,2
2022-03-01,Victoria,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$600.00,1
2022-04-01,Victoria,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$150.00,1
2022-05-01,Victoria,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$22560.00,3
2022-05-01,Victoria,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$470.00,1
2022-05-01,Victoria,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$3010.00,1
2022-06-01,Victoria,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$130.00,1
2022-06-01,Victoria,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$2000.00,1
2022-01-01,New South Wales,Internet,35 - 44,Male,Dating and romance,Dating and romance scams,$80.00,1
2022-01-01,New South Wales,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$725.00,1
2022-01-01,New South Wales,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$360.00,1
2022-02-01,New South Wales,Internet,Unspecified,Male,Dating and romance,Dating and romance scams,$167.00,1
2022-02-01,New South Wales,Internet,65 and over,Male,Dating and romance,Dating and romance scams,$143000.00,1
2022-02-01,New South Wales,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$200.00,1
2022-03-01,New South Wales,Internet,18 - 24,Male,Dating and romance,Dating and romance scams,$5981.00,2
2022-03-01,New South Wales,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$5480.00,2
2022-04-01,New South Wales,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$51090.00,3
2022-04-01,New South Wales,Internet,45 - 54,Male,Dating and romance,Dating and romance scams,$200.00,2
2022-04-01,New South Wales,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$1400.00,1
2022-05-01,New South Wales,Internet,55 - 64,Male,Dating and romance,Dating and romance scams,$47000.00,1
2022-06-01,New South Wales,Internet,25 - 34,Male,Dating and romance,Dating and romance scams,$925.00,2
2022-06-01,New South Wales,Email,65 and over,Male,Dating and romance,Dating and romance scams,$5150.00,2
2022-01-01,Victoria,Email,45 - 54,Male,Dating and romance,Dating and romance scams,$100.00,1
2022-01-01,Queensland,Email,65 and over,Male,Dating and romance,Dating and romance scams,$1000.00,5
2022-01-01,South Australia,Email,65 and over,Male,Dating and romance,Dating and romance scams,$56000.00,1
2022-02-01,Victoria,Email,18 - 24,Male,Dating and romance,Dating and romance scams,$600.00,1
2022-03-01,Victoria,Email,65 and over,Male,Dating and romance,Dating and romance scams,$100.00,1
2022-03-01,Western Australia,Email,45 - 54,Male,Dating and romance,Dating and romance scams,$3355.00,2
2022-03-01,Tasmania,Email,45 - 54,Male,Dating and romance,Dating and romance scams,$250.00,1
2022-04-01,South Australia,Email,45 - 54,Male,Dating and romance,Dating and romance scams,$600.00,1
2022-04-01,Queensland,Email,65 and over,Male,Dating and romance,Dating and romance scams,$300.00,11
2022-04-01,Western Australia,Email,35 - 44,Male,Dating and romance,Dating and romance scams,$3000.00,1
2022-02-01,Outside of Australia,Email,35 - 44,Female,Dating and romance,Dating and romance scams,$5000.00,1
2022-02-01,New South Wales,Email,45 - 54,Female,Dating and romance,Dating and romance scams,$200.00,1
2022-03-01,Queensland,Email,35 - 44,Female,Dating and romance,Dating and romance scams,$20000.00,1
2022-03-01,Victoria,Email,65 and over,Female,Dating and romance,Dating and romance scams,$1550.00,1
2022-03-01,Outside of Australia,Email,25 - 34,Female,Dating and romance,Dating and romance scams,$2000.00,1
2022-04-01,New South Wales,Email,55 - 64,Female,Dating and romance,Dating and romance scams,$275000.00,1
2022-05-01,New South Wales,Email,65 and over,Female,Dating and romance,Dating and romance scams,$102590.00,9
2022-05-01,Tasmania,Email,Unspecified,Female,Dating and romance,Dating and romance scams,$40000.00,1
2022-06-01,New South Wales,Email,65 and over,Female,Dating and romance,Dating and romance scams,$5000.00,4
2022-06-01,Victoria,Email,65 and over,Female,Dating and romance,Dating and romance scams,$80000.00,1
2022-03-01,Western Australia,Text message,65 and over,X (Indeterminate/Intersex/Unspecified),Dating and romance,Dating and romance scams,$6.00,1
2022-06-01,Victoria,Text message,25 - 34,X (Indeterminate/Intersex/Unspecified),Dating and romance,Dating and romance scams,$500.00,1
2022-01-01,Victoria,Text message,65 and over,Female,Dating and romance,Dating and romance scams,$87000.00,1
2022-02-01,New South Wales,Text message,25 - 34,Female,Dating and romance,Dating and romance scams,$50000.00,1
2022-02-01,South Australia,Text message,35 - 44,Female,Dating and romance,Dating and romance scams,$2000.00,1
2022-03-01,Outside of Australia,Text message,45 - 54,Female,Dating and romance,Dating and romance scams,$150000.00,1
2022-04-01,Queensland,Text message,35 - 44,Female,Dating and romance,Dating and romance scams,$3000.00,1
2022-06-01,Western Australia,Text message,18 - 24,Female,Dating and romance,Dating and romance scams,$101.00,1
2022-01-01,South Australia,Text message,65 and over,Male,Dating and romance,Dating and romance scams,$10000.00,1
2022-01-01,Queensland,Text message,18 - 24,Male,Dating and romance,Dating and romance scams,$600.00,2
2022-01-01,Outside of Australia,Text message,Unspecified,Male,Dating and romance,Dating and romance scams,$20.00,1
2022-02-01,Western Australia,Text message,25 - 34,Male,Dating and romance,Dating and romance scams,$5200.00,2
2022-02-01,Outside of Australia,Text message,18 - 24,Male,Dating and romance,Dating and romance scams,$500.00,1
2022-03-01,Queensland,Text message,Unspecified,Male,Dating and romance,Dating and romance scams,$500.00,1
2022-04-01,Australian Capital Territory,Text message,35 - 44,Male,Dating and romance,Dating and romance scams,$150.00,1
2022-05-01,Outside of Australia,Text message,25 - 34,Male,Dating and romance,Dating and romance scams,$97.00,1
2022-06-01,Western Australia,Text message,55 - 64,Male,Dating and romance,Dating and romance scams,$4000.00,1
2022-06-01,Western Australia,Text message,65 and over,Male,Dating and romance,Dating and romance scams,$40000.00,1
2022-02-01,Victoria,Text message,55 - 64,Male,Dating and romance,Dating and romance scams,$2000.00,1
2022-03-01,Victoria,Text message,65 and over,Male,Dating and romance,Dating and romance scams,$250.00,1
2022-06-01,Victoria,Text message,55 - 64,Male,Dating and romance,Dating and romance scams,$600.00,1
2022-01-01,New South Wales,Text message,35 - 44,Male,Dating and romance,Dating and romance scams,$100.00,2
2022-02-01,New South Wales,Text message,25 - 34,Male,Dating and romance,Dating and romance scams,$150.00,1
2022-04-01,New South Wales,Text message,35 - 44,Male,Dating and romance,Dating and romance scams,$555.00,1
2022-01-01,New South Wales,In person,35 - 44,Female,Dating and romance,Dating and romance scams,$42000.00,1
2022-02-01,New South Wales,In person,35 - 44,Male,Dating and romance,Dating and romance scams,$20000.00,1
2022-02-01,New South Wales,In person,35 - 44,Female,Dating and romance,Dating and romance scams,$145000.00,2
2022-03-01,New South Wales,In person,Unspecified,Male,Dating and romance,Dating and romance scams,$50.00,1
2022-03-01,New South Wales,In person,45 - 54,Female,Dating and romance,Dating and romance scams,$200000.00,1
2022-03-01,Queensland,In person,25 - 34,Female,Dating and romance,Dating and romance scams,$27500.00,1
2022-04-01,New South Wales,In person,35 - 44,Male,Dating and romance,Dating and romance scams,$12000.00,1
2022-05-01,Victoria,In person,65 and over,Male,Dating and romance,Dating and romance scams,$150000.00,1
2022-05-01,Queensland,In person,55 - 64,Female,Dating and romance,Dating and romance scams,$30000.00,1
2022-05-01,New South Wales,In person,Unspecified,Male,Dating and romance,Dating and romance scams,$7000.00,1
2022-05-01,Victoria,In person,25 - 34,Female,Dating and romance,Dating and romance scams,$3100.00,1
2022-05-01,South Australia,In person,65 and over,Male,Dating and romance,Dating and romance scams,$500000.00,1
2022-06-01,New South Wales,In person,45 - 54,Female,Dating and romance,Dating and romance scams,$360000.00,1
2022-01-01,Tasmania,Phone call,35 - 44,Female,Dating and romance,Dating and romance scams,$1500.00,1
2022-05-01,Queensland,Phone call,Under 18,Male,Dating and romance,Dating and romance scams,$250.00,1
2022-05-01,Northern Territory,Phone call,25 - 34,Male,Dating and romance,Dating and romance scams,$200.00,1
2022-05-01,South Australia,Phone call,18 - 24,Male,Dating and romance,Dating and romance scams,$120.00,1
2022-06-01,Victoria,Phone call,65 and over,Male,Dating and romance,Dating and romance scams,$390000.00,2
2022-06-01,New South Wales,Phone call,35 - 44,Female,Dating and romance,Dating and romance scams,$27348.00,1
2022-06-01,Victoria,Phone call,25 - 34,Male,Dating and romance,Dating and romance scams,$300.00,1
2022-03-01,New South Wales,unspecified,Unspecified,X (Indeterminate/Intersex/Unspecified),Dating and romance,Dating and romance scams,$1100.00,1
2022-01-01,Tasmania,Internet,25 - 34,Female,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-02-01,Tasmania,Email,25 - 34,Female,Jobs and employment,Jobs and employment scams,$2300.00,1
2022-03-01,Unspecified,Text message,25 - 34,Female,Jobs and employment,Jobs and employment scams,$1400.00,1
2022-03-01,Tasmania,Internet,Unspecified,Male,Jobs and employment,Jobs and employment scams,$35.00,1
2022-04-01,Tasmania,Email,18 - 24,Male,Jobs and employment,Jobs and employment scams,$309.00,1
2022-06-01,Tasmania,Email,65 and over,Female,Jobs and employment,Jobs and employment scams,$1000.00,1
2022-06-01,Tasmania,Email,45 - 54,Female,Jobs and employment,Jobs and employment scams,$42000.00,1
2022-04-01,Australian Capital Territory,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$3250.00,1
2022-06-01,Australian Capital Territory,Internet,65 and over,Male,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-06-01,Australian Capital Territory,Internet,18 - 24,Male,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-06-01,Australian Capital Territory,Mobile apps,35 - 44,Female,Jobs and employment,Jobs and employment scams,$6503.00,1
2022-06-01,Australian Capital Territory,Mobile apps,35 - 44,Male,Jobs and employment,Jobs and employment scams,$8000.00,1
2022-01-01,South Australia,Phone call,Unspecified,Female,Jobs and employment,Jobs and employment scams,$220.00,1
2022-01-01,South Australia,Phone call,18 - 24,Female,Jobs and employment,Jobs and employment scams,$225.00,1
2022-02-01,South Australia,Text message,25 - 34,Female,Jobs and employment,Jobs and employment scams,$17419.00,1
2022-02-01,South Australia,Phone call,35 - 44,Male,Jobs and employment,Jobs and employment scams,$2500.00,1
2022-03-01,South Australia,Mail,35 - 44,Female,Jobs and employment,Jobs and employment scams,$9800.00,1
2022-04-01,South Australia,Text message,45 - 54,Female,Jobs and employment,Jobs and employment scams,$8000.00,1
2022-06-01,South Australia,Phone call,35 - 44,Male,Jobs and employment,Jobs and employment scams,$1814.00,1
2022-06-01,South Australia,Phone call,55 - 64,Male,Jobs and employment,Jobs and employment scams,$908.00,1
2022-02-01,South Australia,Social media/Online forums,65 and over,Female,Jobs and employment,Jobs and employment scams,$900.00,1
2022-04-01,South Australia,Social media/Online forums,25 - 34,Male,Jobs and employment,Jobs and employment scams,$900.00,1
2022-01-01,Western Australia,Mail,25 - 34,Male,Jobs and employment,Jobs and employment scams,$149.00,1
2022-01-01,Western Australia,Email,18 - 24,Female,Jobs and employment,Jobs and employment scams,$760.00,1
2022-02-01,Western Australia,Phone call,35 - 44,Male,Jobs and employment,Jobs and employment scams,$2953.00,2
2022-02-01,Western Australia,In person,45 - 54,Male,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-03-01,Western Australia,In person,45 - 54,Female,Jobs and employment,Jobs and employment scams,$4900.00,1
2022-03-01,Western Australia,Text message,Unspecified,Male,Jobs and employment,Jobs and employment scams,$600.00,1
2022-04-01,Western Australia,Internet,65 and over,Male,Jobs and employment,Jobs and employment scams,$165.00,1
2022-05-01,Western Australia,Internet,35 - 44,Female,Jobs and employment,Jobs and employment scams,$150.00,1
2022-06-01,Western Australia,Internet,18 - 24,Female,Jobs and employment,Jobs and employment scams,$67.00,1
2022-06-01,Western Australia,Email,35 - 44,Female,Jobs and employment,Jobs and employment scams,$1500.00,1
2022-06-01,Western Australia,Text message,25 - 34,Female,Jobs and employment,Jobs and employment scams,$1200.00,1
2022-03-01,Western Australia,Mobile apps,18 - 24,Male,Jobs and employment,Jobs and employment scams,$68.00,1
2022-03-01,Western Australia,Mobile apps,35 - 44,Female,Jobs and employment,Jobs and employment scams,$9000.00,1
2022-04-01,Western Australia,Social media/Online forums,25 - 34,Male,Jobs and employment,Jobs and employment scams,$800.00,1
2022-03-01,Western Australia,Social media/Online forums,35 - 44,Female,Jobs and employment,Jobs and employment scams,$60.00,1
2022-03-01,Outside of Australia,Email,35 - 44,X (Indeterminate/Intersex/Unspecified),Jobs and employment,Jobs and employment scams,$2000.00,1
2022-04-01,Outside of Australia,Internet,25 - 34,X (Indeterminate/Intersex/Unspecified),Jobs and employment,Jobs and employment scams,$800.00,1
2022-02-01,Outside of Australia,In person,35 - 44,Female,Jobs and employment,Jobs and employment scams,$4590.00,1
2022-03-01,Outside of Australia,Mobile apps,35 - 44,Female,Jobs and employment,Jobs and employment scams,$2150.00,1
2022-01-01,Outside of Australia,Social media/Online forums,Unspecified,Male,Jobs and employment,Jobs and employment scams,$400.00,1
2022-01-01,Outside of Australia,Phone call,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1110.00,2
2022-01-01,Outside of Australia,Internet,35 - 44,Male,Jobs and employment,Jobs and employment scams,$150.00,1
2022-02-01,Outside of Australia,Text message,Unspecified,Male,Jobs and employment,Jobs and employment scams,$500.00,1
2022-02-01,Outside of Australia,In person,35 - 44,Male,Jobs and employment,Jobs and employment scams,$3000.00,1
2022-02-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Jobs and employment,Jobs and employment scams,$21.00,1
2022-05-01,Outside of Australia,Social media/Online forums,35 - 44,Male,Jobs and employment,Jobs and employment scams,$2503.00,1
2022-05-01,Outside of Australia,Text message,18 - 24,Male,Jobs and employment,Jobs and employment scams,$203.00,1
2022-05-01,Outside of Australia,Phone call,35 - 44,Male,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-01-01,Outside of Australia,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1100.00,3
2022-02-01,Outside of Australia,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$600.00,1
2022-04-01,Outside of Australia,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$779.00,4
2022-05-01,Outside of Australia,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$3039.00,10
2022-01-01,Queensland,Internet,35 - 44,X (Indeterminate/Intersex/Unspecified),Jobs and employment,Jobs and employment scams,$30000.00,1
2022-05-01,Queensland,Internet,18 - 24,Female,Jobs and employment,Jobs and employment scams,$930.00,1
2022-01-01,Queensland,Email,25 - 34,Female,Jobs and employment,Jobs and employment scams,$9680.00,2
2022-02-01,Queensland,Email,35 - 44,Female,Jobs and employment,Jobs and employment scams,$150.00,1
2022-04-01,Queensland,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$800.00,1
2022-03-01,Queensland,In person,45 - 54,Female,Jobs and employment,Jobs and employment scams,$10600.00,1
2022-02-01,Queensland,Mobile apps,25 - 34,Male,Jobs and employment,Jobs and employment scams,$45000.00,1
2022-02-01,Queensland,Mobile apps,Unspecified,Female,Jobs and employment,Jobs and employment scams,$1160.00,1
2022-06-01,Queensland,Mobile apps,35 - 44,Female,Jobs and employment,Jobs and employment scams,$430.00,1
2022-03-01,Queensland,Social media/Online forums,35 - 44,Male,Jobs and employment,Jobs and employment scams,$325.00,1
2022-02-01,Queensland,Social media/Online forums,35 - 44,Female,Jobs and employment,Jobs and employment scams,$320.00,1
2022-03-01,Queensland,Social media/Online forums,45 - 54,Female,Jobs and employment,Jobs and employment scams,$1800.00,1
2022-04-01,Queensland,Social media/Online forums,45 - 54,Female,Jobs and employment,Jobs and employment scams,$500.00,1
2022-01-01,Victoria,Email,25 - 34,Female,Jobs and employment,Jobs and employment scams,$40000.00,1
2022-02-01,Victoria,Email,18 - 24,Female,Jobs and employment,Jobs and employment scams,$771.00,2
2022-03-01,Victoria,Email,18 - 24,Male,Jobs and employment,Jobs and employment scams,$280.00,2
2022-05-01,Victoria,Email,45 - 54,Male,Jobs and employment,Jobs and employment scams,$1650.00,1
2022-02-01,Victoria,Internet,35 - 44,Female,Jobs and employment,Jobs and employment scams,$800.00,1
2022-04-01,Victoria,Internet,65 and over,Female,Jobs and employment,Jobs and employment scams,$3500.00,1
2022-04-01,Victoria,Internet,35 - 44,Female,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-06-01,Victoria,Internet,45 - 54,Male,Jobs and employment,Jobs and employment scams,$900.00,1
2022-02-01,Victoria,Phone call,65 and over,Female,Jobs and employment,Jobs and employment scams,$900.00,1
2022-03-01,Victoria,In person,65 and over,Female,Jobs and employment,Jobs and employment scams,$900.00,1
2022-03-01,Victoria,In person,25 - 34,Male,Jobs and employment,Jobs and employment scams,$5000.00,1
2022-03-01,Victoria,Phone call,45 - 54,Male,Jobs and employment,Jobs and employment scams,$520.00,1
2022-04-01,Victoria,In person,18 - 24,Male,Jobs and employment,Jobs and employment scams,$150.00,1
2022-05-01,Victoria,In person,35 - 44,Male,Jobs and employment,Jobs and employment scams,$1208.00,1
2022-06-01,Victoria,Phone call,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1825.00,1
2022-04-01,Victoria,Mobile apps,45 - 54,Female,Jobs and employment,Jobs and employment scams,$625.00,1
2022-03-01,Victoria,Social media/Online forums,35 - 44,Male,Jobs and employment,Jobs and employment scams,$30.00,1
2022-02-01,New South Wales,Text message,18 - 24,Female,Jobs and employment,Jobs and employment scams,$45079.00,1
2022-01-01,New South Wales,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Jobs and employment,Jobs and employment scams,$2428.00,1
2022-06-01,New South Wales,Text message,55 - 64,Male,Jobs and employment,Jobs and employment scams,$28300.00,1
2022-03-01,New South Wales,Internet,35 - 44,Male,Jobs and employment,Jobs and employment scams,$1039.00,2
2022-04-01,New South Wales,Internet,55 - 64,Male,Jobs and employment,Jobs and employment scams,$400.00,1
2022-04-01,New South Wales,Internet,25 - 34,Male,Jobs and employment,Jobs and employment scams,$30.00,1
2022-04-01,New South Wales,Internet,35 - 44,Male,Jobs and employment,Jobs and employment scams,$2000.00,1
2022-05-01,New South Wales,Internet,45 - 54,Male,Jobs and employment,Jobs and employment scams,$1400.00,1
2022-03-01,New South Wales,Internet,25 - 34,Female,Jobs and employment,Jobs and employment scams,$250.00,1
2022-04-01,New South Wales,Internet,35 - 44,Female,Jobs and employment,Jobs and employment scams,$750.00,1
2022-05-01,New South Wales,Internet,55 - 64,Female,Jobs and employment,Jobs and employment scams,$500.00,1
2022-06-01,New South Wales,Internet,35 - 44,Female,Jobs and employment,Jobs and employment scams,$45000.00,1
2022-01-01,New South Wales,Email,18 - 24,Female,Jobs and employment,Jobs and employment scams,$440.00,1
2022-02-01,New South Wales,Email,45 - 54,Male,Jobs and employment,Jobs and employment scams,$150.00,1
2022-03-01,New South Wales,Email,35 - 44,Male,Jobs and employment,Jobs and employment scams,$1000.00,1
2022-03-01,New South Wales,Email,18 - 24,Female,Jobs and employment,Jobs and employment scams,$50.00,1
2022-04-01,New South Wales,Email,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1500.00,1
2022-01-01,New South Wales,In person,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1000.00,1
2022-02-01,New South Wales,Phone call,Unspecified,Female,Jobs and employment,Jobs and employment scams,$1800.00,1
2022-03-01,New South Wales,Phone call,55 - 64,Male,Jobs and employment,Jobs and employment scams,$31750.00,1
2022-03-01,New South Wales,In person,25 - 34,Male,Jobs and employment,Jobs and employment scams,$20000.00,1
2022-04-01,New South Wales,Phone call,25 - 34,Male,Jobs and employment,Jobs and employment scams,$25000.00,1
2022-04-01,New South Wales,In person,18 - 24,Female,Jobs and employment,Jobs and employment scams,$303.00,1
2022-04-01,New South Wales,In person,25 - 34,Male,Jobs and employment,Jobs and employment scams,$800.00,2
2022-01-01,New South Wales,Social media/Online forums,Unspecified,Male,Jobs and employment,Jobs and employment scams,$700.00,1
2022-02-01,New South Wales,Social media/Online forums,25 - 34,Male,Jobs and employment,Jobs and employment scams,$1000.00,2
2022-03-01,New South Wales,Social media/Online forums,25 - 34,Male,Jobs and employment,Jobs and employment scams,$10596.00,1
2022-03-01,New South Wales,Social media/Online forums,35 - 44,Male,Jobs and employment,Jobs and employment scams,$200.00,1
2022-06-01,New South Wales,Social media/Online forums,25 - 34,Male,Jobs and employment,Jobs and employment scams,$2560.00,1
2022-06-01,New South Wales,Social media/Online forums,18 - 24,Female,Jobs and employment,Jobs and employment scams,$7000.00,1
2022-04-01,New South Wales,Social media/Online forums,35 - 44,Female,Jobs and employment,Jobs and employment scams,$2400.00,1
2022-06-01,New South Wales,Social media/Online forums,35 - 44,Female,Jobs and employment,Jobs and employment scams,$13000.00,1
2022-01-01,New South Wales,Mobile apps,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$208000.00,1
2022-01-01,Victoria,Mobile apps,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$33333.00,1
2022-05-01,New South Wales,Mobile apps,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$47000.00,1
2022-06-01,Queensland,Mobile apps,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$950.00,1
2022-01-01,Victoria,Social media/Online forums,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$2025.00,1
2022-01-01,New South Wales,Email,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$5500.00,1
2022-02-01,Victoria,Social media/Online forums,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$12000.00,1
2022-02-01,South Australia,Social media/Online forums,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$500.00,1
2022-03-01,Western Australia,Text message,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$11470.00,1
2022-03-01,New South Wales,Email,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",$250.00,1
2022-04-01,Victoria,Email,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$2101.00,1
2022-04-01,New South Wales,In person,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$500.00,1
2022-05-01,New South Wales,Social media/Online forums,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",$20200.00,1
2022-05-01,South Australia,Text message,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",$6700.00,1
2022-05-01,Victoria,Social media/Online forums,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",$35000.00,1
2022-06-01,Victoria,Internet,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$100.00,1
2022-06-01,Queensland,Social media/Online forums,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",$3000.00,1
2022-06-01,New South Wales,Internet,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",$500.00,1
2022-02-01,South Australia,In person,Unspecified,X (Indeterminate/Intersex/Unspecified),Threats and extortion,"Threats to life, arrest or other",$400.00,1
2022-01-01,New South Wales,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",$4213.00,6
2022-03-01,New South Wales,Email,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$2300.00,1
2022-03-01,New South Wales,Text message,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$408.00,1
2022-03-01,South Australia,Email,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",$20000.00,2
2022-04-01,New South Wales,Internet,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$420.00,1
2022-04-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$1.00,1
2022-04-01,Queensland,Internet,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$1800.00,1
2022-04-01,Northern Territory,Internet,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$66000.00,1
2022-05-01,Victoria,Internet,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",$300.00,1
2022-06-01,Victoria,Email,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",$15000.00,1
2022-06-01,New South Wales,Internet,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",$950.00,1
