StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2021-10-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,$30600.00,8
2021-10-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$37290.00,3
2021-10-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,$150.00,1
2021-11-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,$3960.00,5
2021-12-01,Queensland,Email,55 - 64,Male,Buying or selling,False billing,$90.00,4
2021-11-01,Queensland,Email,65 and over,Male,Buying or selling,False billing,$1300.00,15
2021-12-01,Queensland,Email,65 and over,Male,Buying or selling,False billing,$4902.00,16
2021-10-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$174649.00,3
2021-10-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,$2705.00,6
2021-11-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,$1000.00,3
2021-11-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,$3080.00,1
2021-12-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,$33368.00,3
2021-10-01,Western Australia,Email,18 - 24,Female,Buying or selling,False billing,$1000.00,1
2021-10-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$5000.00,7
2021-11-01,Western Australia,Email,18 - 24,Female,Buying or selling,False billing,$3900.00,2
2021-11-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,$1500.00,2
2021-12-01,Western Australia,Email,25 - 34,Female,Buying or selling,False billing,$20000.00,1
2021-12-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$200.00,5
2021-10-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$200.00,2
2021-11-01,South Australia,Email,18 - 24,Female,Buying or selling,False billing,$1850.00,1
2021-11-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$2950.00,8
2021-12-01,South Australia,Email,35 - 44,Female,Buying or selling,False billing,$17778.00,1
2021-12-01,South Australia,Email,65 and over,Female,Buying or selling,False billing,$389.00,10
2021-10-01,South Australia,Email,65 and over,Male,Buying or selling,False billing,$356.00,9
2021-11-01,South Australia,Email,45 - 54,Male,Buying or selling,False billing,$709.00,1
2021-12-01,South Australia,Email,45 - 54,Male,Buying or selling,False billing,$1149.00,1
2021-12-01,South Australia,Email,65 and over,Male,Buying or selling,False billing,$12.00,11
2021-11-01,Australian Capital Territory,Email,35 - 44,Male,Buying or selling,False billing,$1760.00,1
2021-11-01,Australian Capital Territory,Email,25 - 34,Male,Buying or selling,False billing,$450.00,1
2021-11-01,Tasmania,Email,35 - 44,Male,Buying or selling,False billing,$1100.00,1
2021-10-01,Outside of Australia,Email,25 - 34,Female,Buying or selling,False billing,$27840.00,1
2021-11-01,Outside of Australia,Email,55 - 64,Female,Buying or selling,False billing,$88200.00,2
2021-11-01,Outside of Australia,Email,35 - 44,Female,Buying or selling,False billing,$137572.00,1
2021-12-01,Outside of Australia,Email,35 - 44,Female,Buying or selling,False billing,$20000.00,1
2021-11-01,Northern Territory,Email,Unspecified,Male,Buying or selling,False billing,$345.00,1
2021-10-01,Tasmania,Internet,55 - 64,Female,Buying or selling,False billing,$66.00,1
2021-11-01,Northern Territory,Internet,55 - 64,Male,Buying or selling,False billing,$148.00,1
2021-10-01,Australian Capital Territory,Internet,Unspecified,Male,Buying or selling,False billing,$38.00,1
2021-11-01,Australian Capital Territory,Internet,35 - 44,Male,Buying or selling,False billing,$2000.00,1
2021-12-01,Australian Capital Territory,Internet,65 and over,Female,Buying or selling,False billing,$129.00,1
2021-12-01,Outside of Australia,Internet,45 - 54,Female,Buying or selling,False billing,$90000.00,1
2021-11-01,Outside of Australia,Internet,25 - 34,Male,Buying or selling,False billing,$1283.00,1
2021-12-01,Outside of Australia,Internet,Unspecified,Male,Buying or selling,False billing,$25.00,1
2021-11-01,South Australia,Internet,65 and over,Female,Buying or selling,False billing,$35.00,1
2021-11-01,South Australia,Internet,Unspecified,Male,Buying or selling,False billing,$420.00,1
2021-12-01,South Australia,Internet,18 - 24,Male,Buying or selling,False billing,$19.00,1
2021-10-01,Western Australia,Internet,35 - 44,Male,Buying or selling,False billing,$771.00,1
2021-11-01,Western Australia,Internet,35 - 44,Male,Buying or selling,False billing,$2150.00,1
2021-10-01,Western Australia,Internet,55 - 64,Female,Buying or selling,False billing,$541.00,1
2021-11-01,Western Australia,Internet,25 - 34,Female,Buying or selling,False billing,$8250.00,2
2021-12-01,Western Australia,Internet,Unspecified,Female,Buying or selling,False billing,$238.00,1
2021-10-01,Queensland,Internet,25 - 34,Female,Buying or selling,False billing,$198.00,1
2021-11-01,Queensland,Internet,45 - 54,Female,Buying or selling,False billing,$350.00,1
2021-11-01,Queensland,Internet,25 - 34,Female,Buying or selling,False billing,$200.00,1
2021-12-01,Queensland,Internet,25 - 34,Female,Buying or selling,False billing,$199.00,1
2021-12-01,Queensland,Internet,65 and over,Female,Buying or selling,False billing,$43.00,1
2021-12-01,Queensland,Internet,45 - 54,Female,Buying or selling,False billing,$350.00,1
2021-11-01,Queensland,Internet,25 - 34,Male,Buying or selling,False billing,$1900.00,1
2021-11-01,Queensland,Internet,45 - 54,Male,Buying or selling,False billing,$80.00,1
2021-12-01,Queensland,Internet,Under 18,Male,Buying or selling,False billing,$85.00,1
2021-12-01,Queensland,Internet,35 - 44,Male,Buying or selling,False billing,$65.00,2
2021-10-01,Victoria,Internet,25 - 34,Female,Buying or selling,False billing,$1500.00,1
2021-10-01,Victoria,Internet,55 - 64,Female,Buying or selling,False billing,$165.00,2
2021-10-01,Victoria,Internet,35 - 44,Female,Buying or selling,False billing,$1050.00,1
2021-10-01,Victoria,Internet,18 - 24,Female,Buying or selling,False billing,$2792.00,2
2021-11-01,Victoria,Internet,65 and over,Female,Buying or selling,False billing,$638.00,2
2021-11-01,Victoria,Internet,Unspecified,Female,Buying or selling,False billing,$90.00,1
2021-12-01,Victoria,Internet,65 and over,Female,Buying or selling,False billing,$551.00,1
2021-12-01,Victoria,Internet,55 - 64,Female,Buying or selling,False billing,$1868.00,1
2021-10-01,Victoria,Internet,18 - 24,Male,Buying or selling,False billing,$550.00,1
2021-10-01,Victoria,Internet,55 - 64,Male,Buying or selling,False billing,$891.00,1
2021-10-01,Victoria,Internet,35 - 44,Male,Buying or selling,False billing,$50.00,1
2021-11-01,Victoria,Internet,45 - 54,Male,Buying or selling,False billing,$4854.00,2
2021-11-01,Victoria,Internet,65 and over,Male,Buying or selling,False billing,$95.00,1
2021-12-01,Victoria,Internet,45 - 54,Male,Buying or selling,False billing,$66.00,1
2021-10-01,New South Wales,Internet,65 and over,Female,Buying or selling,False billing,$1449.00,2
2021-10-01,New South Wales,Internet,Under 18,Female,Buying or selling,False billing,$186.00,1
2021-11-01,New South Wales,Internet,18 - 24,Female,Buying or selling,False billing,$220.00,2
2021-11-01,New South Wales,Internet,65 and over,Female,Buying or selling,False billing,$330.00,1
2021-12-01,New South Wales,Internet,65 and over,Female,Buying or selling,False billing,$122.00,1
2021-10-01,New South Wales,Internet,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$191.00,1
2021-10-01,New South Wales,Internet,55 - 64,Male,Buying or selling,False billing,$1380.00,2
2021-10-01,New South Wales,Internet,18 - 24,Male,Buying or selling,False billing,$150.00,1
2021-10-01,New South Wales,Internet,35 - 44,Male,Buying or selling,False billing,$700.00,1
2021-10-01,New South Wales,Internet,25 - 34,Male,Buying or selling,False billing,$78.00,1
2021-11-01,New South Wales,Internet,35 - 44,Male,Buying or selling,False billing,$990.00,1
2021-11-01,New South Wales,Internet,55 - 64,Male,Buying or selling,False billing,$1.00,1
2021-12-01,New South Wales,Internet,45 - 54,Male,Buying or selling,False billing,$360.00,1
2021-12-01,New South Wales,Internet,Unspecified,Male,Buying or selling,False billing,$53.00,1
2021-10-01,Queensland,Phone call,45 - 54,Male,Buying or selling,False billing,$3000.00,8
2021-10-01,Queensland,Phone call,55 - 64,Male,Buying or selling,False billing,$4510.00,10
2021-11-01,Queensland,Phone call,65 and over,Male,Buying or selling,False billing,$1350.00,25
2021-11-01,Queensland,Phone call,55 - 64,Male,Buying or selling,False billing,$220.00,12
2021-11-01,Queensland,Phone call,35 - 44,Male,Buying or selling,False billing,$900.00,16
2021-12-01,Queensland,Phone call,65 and over,Male,Buying or selling,False billing,$3525.00,10
2021-11-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,False billing,$100.00,1
2021-11-01,Queensland,Text message,35 - 44,Male,Buying or selling,False billing,$3745.00,1
2021-10-01,Queensland,In person,35 - 44,Male,Buying or selling,False billing,$2056.00,1
2021-10-01,Queensland,Mobile apps,65 and over,Male,Buying or selling,False billing,$80.00,1
2021-11-01,Queensland,Mobile apps,35 - 44,Male,Buying or selling,False billing,$70.00,1
2021-12-01,Queensland,Mobile apps,45 - 54,Male,Buying or selling,False billing,$80.00,1
2021-11-01,Queensland,In person,45 - 54,Female,Buying or selling,False billing,$17839.00,1
2021-11-01,Queensland,Mail,18 - 24,Female,Buying or selling,False billing,$2100.00,1
2021-11-01,Queensland,Mobile apps,Unspecified,Female,Buying or selling,False billing,$155.00,1
2021-12-01,Queensland,Mobile apps,Under 18,Female,Buying or selling,False billing,$400.00,1
2021-11-01,Queensland,Phone call,45 - 54,Female,Buying or selling,False billing,$366.00,10
2021-10-01,Queensland,Social media/Online forums,65 and over,Female,Buying or selling,False billing,$1898.00,1
2021-11-01,Western Australia,Mobile apps,35 - 44,Female,Buying or selling,False billing,$1500.00,1
2021-11-01,Western Australia,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$700.00,2
2021-11-01,Western Australia,Mobile apps,55 - 64,Female,Buying or selling,False billing,$461.00,1
2021-12-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,False billing,$534.00,1
2021-12-01,Western Australia,Text message,35 - 44,Female,Buying or selling,False billing,$120.00,1
2021-10-01,Western Australia,In person,45 - 54,Male,Buying or selling,False billing,$199.00,1
2021-10-01,Western Australia,Social media/Online forums,Unspecified,Male,Buying or selling,False billing,$1200.00,1
2021-11-01,Western Australia,Phone call,Unspecified,Male,Buying or selling,False billing,$100.00,5
2021-11-01,Western Australia,Phone call,35 - 44,Male,Buying or selling,False billing,$1.00,5
2021-11-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,False billing,$2000.00,1
2021-11-01,Western Australia,Mail,Unspecified,Male,Buying or selling,False billing,$110.00,1
2021-12-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,False billing,$12000.00,1
2021-12-01,Western Australia,Mail,25 - 34,Male,Buying or selling,False billing,$785.00,1
2021-12-01,Western Australia,Phone call,25 - 34,Male,Buying or selling,False billing,$450.00,3
2021-12-01,Western Australia,Text message,65 and over,Male,Buying or selling,False billing,$150.00,1
2021-10-01,South Australia,Mail,55 - 64,Female,Buying or selling,False billing,$199.00,1
2021-10-01,South Australia,Mail,Unspecified,Male,Buying or selling,False billing,$1265.00,1
2021-10-01,South Australia,In person,35 - 44,Male,Buying or selling,False billing,$10000.00,1
2021-11-01,South Australia,Mobile apps,25 - 34,Female,Buying or selling,False billing,$200.00,1
2021-11-01,South Australia,Text message,25 - 34,Male,Buying or selling,False billing,$68.00,1
2021-11-01,South Australia,Social media/Online forums,18 - 24,Male,Buying or selling,False billing,$60.00,1
2021-11-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,False billing,$3980.00,1
2021-12-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$144.00,1
2021-12-01,South Australia,Mobile apps,65 and over,Female,Buying or selling,False billing,$2280.00,1
2021-12-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,False billing,$3.00,1
2021-12-01,South Australia,Text message,25 - 34,Female,Buying or selling,False billing,$83.00,1
2021-11-01,South Australia,Phone call,55 - 64,Male,Buying or selling,False billing,$186.00,8
2021-12-01,South Australia,Phone call,65 and over,Male,Buying or selling,False billing,$1.00,8
2021-10-01,Australian Capital Territory,Mail,25 - 34,Female,Buying or selling,False billing,$199.00,1
2021-10-01,Australian Capital Territory,Text message,35 - 44,Female,Buying or selling,False billing,$106.00,1
2021-10-01,Australian Capital Territory,Phone call,25 - 34,Female,Buying or selling,False billing,$1.00,1
2021-10-01,Australian Capital Territory,Mobile apps,45 - 54,Male,Buying or selling,False billing,$64.00,1
2021-10-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$7.00,1
2021-10-01,Outside of Australia,Social media/Online forums,65 and over,Male,Buying or selling,False billing,$230.00,1
2021-11-01,Outside of Australia,Social media/Online forums,18 - 24,Female,Buying or selling,False billing,$102.00,1
2021-12-01,Outside of Australia,Mobile apps,25 - 34,Male,Buying or selling,False billing,$3300.00,2
2021-10-01,Tasmania,Social media/Online forums,55 - 64,Female,Buying or selling,False billing,$3.00,1
2021-10-01,Tasmania,Social media/Online forums,18 - 24,Male,Buying or selling,False billing,$2000.00,1
2021-12-01,Tasmania,Text message,Unspecified,Female,Buying or selling,False billing,$1.00,1
2021-12-01,Tasmania,Text message,Unspecified,Male,Buying or selling,False billing,$275.00,1
2021-10-01,Northern Territory,Phone call,35 - 44,Female,Buying or selling,False billing,$2500.00,1
2021-10-01,Northern Territory,Phone call,55 - 64,Female,Buying or selling,False billing,$290.00,1
2021-10-01,Victoria,Mail,35 - 44,Male,Buying or selling,False billing,$140.00,1
2021-10-01,Victoria,Text message,Unspecified,Male,Buying or selling,False billing,$165.00,9
2021-10-01,Victoria,Text message,35 - 44,Male,Buying or selling,False billing,$28.00,4
2021-12-01,Victoria,Text message,25 - 34,Male,Buying or selling,False billing,$4.00,4
2021-12-01,Victoria,Text message,65 and over,Male,Buying or selling,False billing,$7.00,7
2021-10-01,Victoria,In person,18 - 24,Male,Buying or selling,False billing,$2000.00,1
2021-11-01,Victoria,In person,35 - 44,Male,Buying or selling,False billing,$5770.00,1
2021-12-01,Victoria,In person,35 - 44,Male,Buying or selling,False billing,$1200.00,1
2021-10-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,False billing,$130.00,1
2021-10-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,False billing,$70.00,1
2021-10-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$4000.00,1
2021-12-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$830.00,1
2021-10-01,Victoria,Phone call,35 - 44,Male,Buying or selling,False billing,$41726.00,22
2021-10-01,Victoria,Phone call,25 - 34,Male,Buying or selling,False billing,$1800.00,16
2021-10-01,Victoria,Phone call,18 - 24,Male,Buying or selling,False billing,$3500.00,6
2021-11-01,Victoria,Phone call,55 - 64,Male,Buying or selling,False billing,$350.00,7
2021-11-01,Victoria,Phone call,Unspecified,Male,Buying or selling,False billing,$940.00,17
2021-12-01,Victoria,Phone call,45 - 54,Male,Buying or selling,False billing,$11499.00,5
2021-12-01,Victoria,Phone call,55 - 64,Male,Buying or selling,False billing,$110.00,10
2021-12-01,Victoria,Phone call,65 and over,Male,Buying or selling,False billing,$500.00,6
2021-10-01,Victoria,Phone call,35 - 44,Female,Buying or selling,False billing,$700.00,15
2021-10-01,Victoria,Phone call,45 - 54,Female,Buying or selling,False billing,$3800.00,18
2021-10-01,Victoria,Phone call,55 - 64,Female,Buying or selling,False billing,$5000.00,13
2021-10-01,Victoria,Phone call,65 and over,Female,Buying or selling,False billing,$1532.00,8
2021-11-01,Victoria,Phone call,35 - 44,Female,Buying or selling,False billing,$100.00,14
2021-10-01,Victoria,Text message,65 and over,Female,Buying or selling,False billing,$1450.00,6
2021-10-01,Victoria,Text message,18 - 24,Female,Buying or selling,False billing,$2500.00,3
2021-11-01,Victoria,In person,35 - 44,Female,Buying or selling,False billing,$300.00,1
2021-11-01,Victoria,In person,55 - 64,Female,Buying or selling,False billing,$100.00,1
2021-10-01,Victoria,Mobile apps,18 - 24,Female,Buying or selling,False billing,$50.00,1
2021-10-01,Victoria,Mobile apps,45 - 54,Female,Buying or selling,False billing,$5820.00,1
2021-12-01,Victoria,Mail,55 - 64,Female,Buying or selling,False billing,$199.00,1
2021-10-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$3.00,1
2021-10-01,Victoria,Social media/Online forums,65 and over,Female,Buying or selling,False billing,$50.00,1
2021-10-01,Victoria,Social media/Online forums,Unspecified,Female,Buying or selling,False billing,$3369.00,1
2021-10-01,Victoria,Social media/Online forums,55 - 64,Female,Buying or selling,False billing,$2300.00,1
2021-11-01,Victoria,Social media/Online forums,45 - 54,Female,Buying or selling,False billing,$33304.00,2
2021-11-01,Victoria,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$1300.00,2
2021-12-01,Victoria,Social media/Online forums,18 - 24,Female,Buying or selling,False billing,$65.00,1
2021-11-01,New South Wales,Text message,65 and over,Male,Buying or selling,False billing,$35.00,3
2021-12-01,New South Wales,Text message,45 - 54,Male,Buying or selling,False billing,$3.00,2
2021-12-01,New South Wales,Text message,Under 18,Male,Buying or selling,False billing,$5550.00,2
2021-11-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,False billing,$150.00,1
2021-12-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,False billing,$400.00,1
2021-12-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$3325.00,1
2021-12-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,False billing,$148.00,1
2021-10-01,New South Wales,In person,35 - 44,Male,Buying or selling,False billing,$1.00,1
2021-10-01,New South Wales,In person,25 - 34,Male,Buying or selling,False billing,$25000.00,1
2021-11-01,New South Wales,In person,35 - 44,Male,Buying or selling,False billing,$20000.00,1
2021-11-01,New South Wales,In person,65 and over,Male,Buying or selling,False billing,$600.00,1
2021-12-01,New South Wales,Mobile apps,55 - 64,Male,Buying or selling,False billing,$200.00,1
2021-12-01,New South Wales,Mobile apps,18 - 24,Male,Buying or selling,False billing,$7500.00,1
2021-12-01,New South Wales,Mail,35 - 44,Male,Buying or selling,False billing,$200.00,1
2021-11-01,New South Wales,Phone call,Unspecified,Male,Buying or selling,False billing,$647.00,29
2021-11-01,New South Wales,Phone call,55 - 64,Male,Buying or selling,False billing,$536.00,18
2021-11-01,New South Wales,Phone call,65 and over,Male,Buying or selling,False billing,$2.00,30
2021-11-01,New South Wales,Phone call,18 - 24,Male,Buying or selling,False billing,$210.00,6
2021-12-01,New South Wales,Phone call,18 - 24,Male,Buying or selling,False billing,$800.00,6
2021-12-01,New South Wales,Phone call,65 and over,Male,Buying or selling,False billing,$4800.00,14
2021-12-01,New South Wales,Phone call,Unspecified,Male,Buying or selling,False billing,$1050.00,16
2021-10-01,New South Wales,Mail,35 - 44,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$3000.00,1
2021-12-01,New South Wales,In person,25 - 34,Female,Buying or selling,False billing,$1000.00,1
2021-12-01,New South Wales,In person,45 - 54,Female,Buying or selling,False billing,$1100.00,1
2021-10-01,New South Wales,Mobile apps,65 and over,Female,Buying or selling,False billing,$2.00,1
2021-11-01,New South Wales,Mobile apps,25 - 34,Female,Buying or selling,False billing,$3724.00,1
2021-12-01,New South Wales,Mobile apps,35 - 44,Female,Buying or selling,False billing,$170.00,1
2021-10-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,False billing,$600.00,1
2021-12-01,New South Wales,Social media/Online forums,Unspecified,Female,Buying or selling,False billing,$50.00,1
2021-10-01,New South Wales,Text message,35 - 44,Female,Buying or selling,False billing,$970.00,3
2021-10-01,New South Wales,Text message,Under 18,Female,Buying or selling,False billing,$3.00,1
2021-10-01,New South Wales,Text message,65 and over,Female,Buying or selling,False billing,$89.00,4
2021-10-01,New South Wales,Text message,55 - 64,Female,Buying or selling,False billing,$11200.00,3
2021-11-01,New South Wales,Text message,35 - 44,Female,Buying or selling,False billing,$500.00,4
2021-12-01,New South Wales,Text message,65 and over,Female,Buying or selling,False billing,$1968.00,2
2021-12-01,New South Wales,Text message,35 - 44,Female,Buying or selling,False billing,$6050.00,4
2021-10-01,New South Wales,Phone call,65 and over,Female,Buying or selling,False billing,$1024.00,17
2021-10-01,New South Wales,Phone call,18 - 24,Female,Buying or selling,False billing,$25400.00,15
2021-10-01,New South Wales,Phone call,25 - 34,Female,Buying or selling,False billing,$885.00,15
2021-10-01,New South Wales,Phone call,55 - 64,Female,Buying or selling,False billing,$395.00,11
2021-10-01,New South Wales,Phone call,Unspecified,Female,Buying or selling,False billing,$6800.00,24
2021-11-01,New South Wales,Phone call,65 and over,Female,Buying or selling,False billing,$1875.00,16
2021-11-01,New South Wales,Phone call,35 - 44,Female,Buying or selling,False billing,$399.00,14
2021-12-01,New South Wales,Phone call,55 - 64,Female,Buying or selling,False billing,$1486.00,9
2021-10-01,Queensland,Email,25 - 34,Female,Buying or selling,Health and medical products,$150.00,2
2021-10-01,Queensland,Email,65 and over,Female,Buying or selling,Health and medical products,$99.00,1
2021-12-01,Victoria,Email,35 - 44,Female,Buying or selling,Health and medical products,$20000.00,1
2021-12-01,South Australia,Email,65 and over,Female,Buying or selling,Health and medical products,$196.00,1
2021-10-01,Outside of Australia,Email,65 and over,Male,Buying or selling,Health and medical products,$248.00,1
2021-11-01,Queensland,Email,45 - 54,Male,Buying or selling,Health and medical products,$9205.00,1
2021-11-01,Western Australia,Email,45 - 54,Male,Buying or selling,Health and medical products,$450.00,1
2021-12-01,Western Australia,Email,Unspecified,Male,Buying or selling,Health and medical products,$10000.00,1
2021-12-01,Queensland,Email,25 - 34,Male,Buying or selling,Health and medical products,$442.00,1
2021-10-01,South Australia,Mobile apps,65 and over,Male,Buying or selling,Health and medical products,$276.00,1
2021-10-01,New South Wales,Mobile apps,18 - 24,Female,Buying or selling,Health and medical products,$390.00,1
2021-11-01,Queensland,Mobile apps,45 - 54,Female,Buying or selling,Health and medical products,$200.00,1
2021-11-01,South Australia,Mobile apps,35 - 44,Female,Buying or selling,Health and medical products,$53.00,1
2021-12-01,Queensland,Mobile apps,35 - 44,Male,Buying or selling,Health and medical products,$410.00,1
2021-12-01,South Australia,In person,65 and over,Male,Buying or selling,Health and medical products,$2000.00,1
2021-12-01,Tasmania,Phone call,25 - 34,Male,Buying or selling,Health and medical products,$400.00,1
2021-12-01,Victoria,In person,35 - 44,Female,Buying or selling,Health and medical products,$7990.00,1
2021-12-01,Queensland,Mail,35 - 44,Male,Buying or selling,Health and medical products,$116.00,1
2021-12-01,New South Wales,In person,18 - 24,Male,Buying or selling,Health and medical products,$50.00,1
2021-11-01,Victoria,Social media/Online forums,45 - 54,Male,Buying or selling,Health and medical products,$250.00,1
2021-11-01,New South Wales,Social media/Online forums,55 - 64,Male,Buying or selling,Health and medical products,$582.00,1
2021-12-01,South Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Health and medical products,$551.00,1
2021-10-01,Queensland,Social media/Online forums,55 - 64,Female,Buying or selling,Health and medical products,$280.00,1
2021-12-01,Victoria,Social media/Online forums,65 and over,Female,Buying or selling,Health and medical products,$1248.00,4
2021-12-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Health and medical products,$551.00,1
2021-12-01,Queensland,Social media/Online forums,65 and over,Female,Buying or selling,Health and medical products,$551.00,1
2021-10-01,New South Wales,Social media/Online forums,65 and over,Female,Buying or selling,Health and medical products,$374.00,1
2021-11-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Health and medical products,$150.00,1
2021-12-01,New South Wales,Social media/Online forums,65 and over,Female,Buying or selling,Health and medical products,$1502.00,3
2021-12-01,New South Wales,Social media/Online forums,55 - 64,Female,Buying or selling,Health and medical products,$697.00,2
2021-12-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Health and medical products,$377.00,1
2021-10-01,Victoria,Internet,25 - 34,Male,Buying or selling,Health and medical products,$120.00,1
2021-10-01,Victoria,Internet,55 - 64,Male,Buying or selling,Health and medical products,$68.00,1
2021-11-01,Queensland,Internet,65 and over,Male,Buying or selling,Health and medical products,$182.00,1
2021-12-01,Queensland,Internet,65 and over,Male,Buying or selling,Health and medical products,$1280.00,2
2021-11-01,Western Australia,Internet,35 - 44,Male,Buying or selling,Health and medical products,$43.00,1
2021-12-01,Tasmania,Internet,Unspecified,Male,Buying or selling,Health and medical products,$35.00,1
2021-10-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Health and medical products,$42.00,1
2021-12-01,New South Wales,Internet,25 - 34,Male,Buying or selling,Health and medical products,$200.00,1
2021-12-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Health and medical products,$40.00,1
2021-10-01,South Australia,Internet,35 - 44,Female,Buying or selling,Health and medical products,$179.00,1
2021-10-01,Victoria,Internet,65 and over,Female,Buying or selling,Health and medical products,$440.00,1
2021-10-01,Victoria,Internet,55 - 64,Female,Buying or selling,Health and medical products,$186.00,1
2021-10-01,Victoria,Internet,45 - 54,Female,Buying or selling,Health and medical products,$156.00,2
2021-12-01,Queensland,Internet,65 and over,Female,Buying or selling,Health and medical products,$551.00,1
2021-10-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Health and medical products,$441.00,1
2021-12-01,New South Wales,Internet,55 - 64,Female,Buying or selling,Health and medical products,$551.00,1
2021-10-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,Overpayment scams,$1200.00,1
2021-11-01,Outside of Australia,Internet,45 - 54,Female,Buying or selling,Overpayment scams,$2000.00,1
2021-11-01,Outside of Australia,Social media/Online forums,65 and over,X (Indeterminate/Intersex/Unspecified),Buying or selling,Overpayment scams,$1500.00,1
2021-11-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Overpayment scams,$1800.00,1
2021-12-01,Outside of Australia,Phone call,45 - 54,Male,Buying or selling,Overpayment scams,$392.00,1
2021-12-01,South Australia,Email,25 - 34,Female,Buying or selling,Overpayment scams,$500.00,1
2021-10-01,Australian Capital Territory,Phone call,55 - 64,Male,Buying or selling,Overpayment scams,$184000.00,1
2021-10-01,Australian Capital Territory,Phone call,18 - 24,Female,Buying or selling,Overpayment scams,$500.00,1
2021-10-01,Australian Capital Territory,Internet,Unspecified,Male,Buying or selling,Overpayment scams,$240.00,1
2021-12-01,Northern Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Overpayment scams,$1400.00,1
2021-10-01,Western Australia,Internet,Under 18,Male,Buying or selling,Overpayment scams,$75.00,1
2021-10-01,Western Australia,Text message,18 - 24,Male,Buying or selling,Overpayment scams,$550.00,1
2021-10-01,Western Australia,Internet,55 - 64,Male,Buying or selling,Overpayment scams,$49.00,1
2021-11-01,Western Australia,Text message,65 and over,Male,Buying or selling,Overpayment scams,$10.00,1
2021-11-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Overpayment scams,$100.00,1
2021-10-01,Western Australia,Email,35 - 44,Female,Buying or selling,Overpayment scams,$5000.00,1
2021-10-01,Western Australia,Internet,Unspecified,Female,Buying or selling,Overpayment scams,$400.00,1
2021-11-01,Western Australia,Email,Unspecified,Female,Buying or selling,Overpayment scams,$2500.00,1
2021-12-01,Western Australia,Mobile apps,45 - 54,Female,Buying or selling,Overpayment scams,$4200.00,1
2021-10-01,Queensland,Social media/Online forums,25 - 34,Male,Buying or selling,Overpayment scams,$16306.00,1
2021-10-01,Queensland,Email,65 and over,Male,Buying or selling,Overpayment scams,$22850.00,2
2021-10-01,Queensland,Email,25 - 34,Male,Buying or selling,Overpayment scams,$1000.00,1
2021-11-01,Queensland,In person,55 - 64,Male,Buying or selling,Overpayment scams,$1.00,1
2021-12-01,Queensland,Phone call,65 and over,Male,Buying or selling,Overpayment scams,$500.00,1
