StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2021-08-01,South Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Classified scams,$200.00,1
2021-09-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Classified scams,$4774.00,1
2021-07-01,South Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$120.00,1
2021-07-01,South Australia,Social media/Online forums,Unspecified,Female,Buying or selling,Classified scams,$200.00,1
2021-07-01,South Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$80.00,1
2021-08-01,South Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$2200.00,1
2021-08-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$150.00,1
2021-08-01,Australian Capital Territory,Social media/Online forums,45 - 54,Male,Buying or selling,Classified scams,$500.00,1
2021-09-01,Australian Capital Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$20.00,1
2021-07-01,Australian Capital Territory,Social media/Online forums,35 - 44,Female,Buying or selling,Classified scams,$200.00,1
2021-07-01,Australian Capital Territory,Social media/Online forums,55 - 64,Female,Buying or selling,Classified scams,$960.00,1
2021-09-01,Tasmania,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$305.00,1
2021-08-01,Outside of Australia,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$80.00,1
2021-08-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$650.00,1
2021-09-01,Outside of Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$143.00,1
2021-07-01,Northern Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$500.00,1
2021-07-01,Northern Territory,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$70.00,1
2021-09-01,Northern Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$5310.00,1
2021-08-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$13970.00,1
2021-07-01,Queensland,Social media/Online forums,Under 18,Female,Buying or selling,Classified scams,$800.00,1
2021-07-01,Queensland,Social media/Online forums,65 and over,Female,Buying or selling,Classified scams,$3350.00,2
2021-07-01,Queensland,Social media/Online forums,25 - 34,Female,Buying or selling,Classified scams,$1200.00,1
2021-07-01,Queensland,Social media/Online forums,Unspecified,Female,Buying or selling,Classified scams,$1135.00,1
2021-08-01,Queensland,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$4280.00,1
2021-09-01,Queensland,Social media/Online forums,65 and over,Female,Buying or selling,Classified scams,$89.00,1
2021-07-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$3200.00,4
2021-07-01,Victoria,Social media/Online forums,45 - 54,Male,Buying or selling,Classified scams,$1030.00,1
2021-07-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,Classified scams,$1410.00,2
2021-07-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Classified scams,$2800.00,1
2021-08-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$300.00,3
2021-08-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,Classified scams,$9250.00,3
2021-09-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$2100.00,4
2021-09-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Classified scams,$1150.00,2
2021-07-01,Victoria,Social media/Online forums,Unspecified,Female,Buying or selling,Classified scams,$800.00,1
2021-07-01,Victoria,Social media/Online forums,65 and over,Female,Buying or selling,Classified scams,$149.00,1
2021-07-01,Victoria,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$3000.00,1
2021-08-01,Victoria,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$1900.00,1
2021-08-01,Victoria,Social media/Online forums,55 - 64,Female,Buying or selling,Classified scams,$6325.00,1
2021-09-01,Victoria,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$5170.00,4
2021-09-01,Victoria,Social media/Online forums,65 and over,Female,Buying or selling,Classified scams,$45.00,1
2021-09-01,Victoria,Social media/Online forums,55 - 64,Female,Buying or selling,Classified scams,$500.00,1
2021-07-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$18805.00,9
2021-07-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,Classified scams,$1060.00,2
2021-07-01,New South Wales,Social media/Online forums,55 - 64,Male,Buying or selling,Classified scams,$780.00,1
2021-07-01,New South Wales,Social media/Online forums,Unspecified,Male,Buying or selling,Classified scams,$2.00,1
2021-07-01,New South Wales,Social media/Online forums,18 - 24,Male,Buying or selling,Classified scams,$2488.00,1
2021-08-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Classified scams,$6344.00,4
2021-08-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$1700.00,4
2021-09-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Classified scams,$5455.00,5
2021-09-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Classified scams,$8655.00,4
2021-09-01,New South Wales,Social media/Online forums,Under 18,Male,Buying or selling,Classified scams,$145.00,1
2021-09-01,New South Wales,Social media/Online forums,65 and over,Male,Buying or selling,Classified scams,$62.00,1
2021-07-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$9520.00,5
2021-07-01,New South Wales,Social media/Online forums,18 - 24,Female,Buying or selling,Classified scams,$714.00,1
2021-07-01,New South Wales,Social media/Online forums,Unspecified,Female,Buying or selling,Classified scams,$884.00,1
2021-08-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$1745.00,4
2021-08-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,Classified scams,$3760.00,6
2021-09-01,New South Wales,Social media/Online forums,35 - 44,Female,Buying or selling,Classified scams,$900.00,8
2021-09-01,New South Wales,Social media/Online forums,Unspecified,Female,Buying or selling,Classified scams,$1240.00,4
2021-09-01,New South Wales,Social media/Online forums,45 - 54,Female,Buying or selling,Classified scams,$300.00,3
2021-07-01,New South Wales,Email,Unspecified,Female,Buying or selling,False billing,$14203.00,15
2021-07-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$3745.00,8
2021-08-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$70124.00,12
2021-09-01,New South Wales,Email,55 - 64,Female,Buying or selling,False billing,$17630.00,13
2021-07-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$500.00,21
2021-08-01,New South Wales,Email,65 and over,Female,Buying or selling,False billing,$2.00,13
2021-07-01,New South Wales,Email,45 - 54,Female,Buying or selling,False billing,$72450.00,7
2021-08-01,New South Wales,Email,45 - 54,Female,Buying or selling,False billing,$1758.00,13
2021-09-01,New South Wales,Email,45 - 54,Female,Buying or selling,False billing,$3900.00,4
2021-07-01,New South Wales,Email,35 - 44,Female,Buying or selling,False billing,$4835.00,9
2021-08-01,New South Wales,Email,35 - 44,Female,Buying or selling,False billing,$53095.00,7
2021-09-01,New South Wales,Email,35 - 44,Female,Buying or selling,False billing,$15800.00,10
2021-07-01,New South Wales,Email,25 - 34,Female,Buying or selling,False billing,$94225.00,4
2021-08-01,New South Wales,Email,25 - 34,Female,Buying or selling,False billing,$29171.00,9
2021-09-01,New South Wales,Email,25 - 34,Female,Buying or selling,False billing,$125388.00,11
2021-07-01,New South Wales,Email,65 and over,Male,Buying or selling,False billing,$1350.00,21
2021-08-01,New South Wales,Email,65 and over,Male,Buying or selling,False billing,$69.00,19
2021-09-01,New South Wales,Email,65 and over,Male,Buying or selling,False billing,$75000.00,14
2021-07-01,New South Wales,Email,45 - 54,Male,Buying or selling,False billing,$16986.00,5
2021-08-01,New South Wales,Email,45 - 54,Male,Buying or selling,False billing,$107778.00,8
2021-09-01,New South Wales,Email,45 - 54,Male,Buying or selling,False billing,$28839.00,6
2021-07-01,New South Wales,Email,35 - 44,Male,Buying or selling,False billing,$199.00,8
2021-07-01,New South Wales,Email,Unspecified,Male,Buying or selling,False billing,$1344.00,6
2021-07-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$762426.00,12
2021-08-01,New South Wales,Email,55 - 64,Male,Buying or selling,False billing,$4175.00,8
2021-07-01,New South Wales,Email,25 - 34,Male,Buying or selling,False billing,$3669.00,5
2021-08-01,New South Wales,Email,25 - 34,Male,Buying or selling,False billing,$27500.00,3
2021-09-01,New South Wales,Email,25 - 34,Male,Buying or selling,False billing,$112985.00,4
2021-07-01,Victoria,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$50.00,1
2021-08-01,Victoria,Email,35 - 44,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$1000.00,1
2021-07-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$2000.00,7
2021-07-01,Victoria,Email,Unspecified,Male,Buying or selling,False billing,$4000.00,4
2021-09-01,Victoria,Email,55 - 64,Male,Buying or selling,False billing,$4051.00,8
2021-07-01,Victoria,Email,35 - 44,Male,Buying or selling,False billing,$21200.00,4
2021-08-01,Victoria,Email,35 - 44,Male,Buying or selling,False billing,$10000.00,3
2021-08-01,Victoria,Email,45 - 54,Male,Buying or selling,False billing,$27400.00,7
2021-09-01,Victoria,Email,45 - 54,Male,Buying or selling,False billing,$10400.00,8
2021-07-01,Victoria,Email,25 - 34,Male,Buying or selling,False billing,$50000.00,2
2021-08-01,Victoria,Email,25 - 34,Male,Buying or selling,False billing,$2560.00,9
2021-09-01,Victoria,Email,25 - 34,Male,Buying or selling,False billing,$2003.00,4
2021-07-01,Victoria,Email,65 and over,Male,Buying or selling,False billing,$847.00,15
2021-08-01,Victoria,Email,65 and over,Male,Buying or selling,False billing,$1.00,23
2021-09-01,Victoria,Email,65 and over,Male,Buying or selling,False billing,$805.00,25
2021-08-01,Victoria,Email,25 - 34,Female,Buying or selling,False billing,$12600.00,5
2021-09-01,Victoria,Email,25 - 34,Female,Buying or selling,False billing,$7903.00,3
2021-08-01,Victoria,Email,Unspecified,Female,Buying or selling,False billing,$2500.00,8
2021-07-01,Victoria,Email,35 - 44,Female,Buying or selling,False billing,$550.00,3
2021-09-01,Victoria,Email,35 - 44,Female,Buying or selling,False billing,$650.00,6
2021-07-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$20188.00,15
2021-07-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$800.00,11
2021-08-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$1604.00,11
2021-08-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$8562.00,12
2021-09-01,Victoria,Email,65 and over,Female,Buying or selling,False billing,$6671.00,16
2021-09-01,Victoria,Email,55 - 64,Female,Buying or selling,False billing,$135.00,13
2021-07-01,Victoria,Email,45 - 54,Female,Buying or selling,False billing,$10008.00,6
2021-08-01,Victoria,Email,45 - 54,Female,Buying or selling,False billing,$11125.00,8
2021-09-01,Victoria,Email,45 - 54,Female,Buying or selling,False billing,$550.00,7
2021-08-01,Queensland,Email,65 and over,Female,Buying or selling,False billing,$3.00,9
2021-07-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,$1000.00,8
2021-07-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$150770.00,12
2021-09-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,$3000.00,11
2021-07-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,$955.00,3
2021-07-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,$105505.00,5
2021-07-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$139.00,9
2021-08-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,$39000.00,3
2021-08-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$22612.00,9
2021-09-01,Queensland,Email,25 - 34,Female,Buying or selling,False billing,$4608.00,6
2021-09-01,Queensland,Email,Unspecified,Female,Buying or selling,False billing,$7059.00,3
2021-09-01,Queensland,Email,35 - 44,Female,Buying or selling,False billing,$5000.00,2
2021-07-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,$27000.00,9
2021-08-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,$63604.00,4
2021-08-01,Queensland,Email,Unspecified,Male,Buying or selling,False billing,$399.00,10
2021-08-01,Queensland,Email,45 - 54,Male,Buying or selling,False billing,$4400.00,7
2021-09-01,Queensland,Email,25 - 34,Male,Buying or selling,False billing,$94403.00,2
2021-09-01,Queensland,Email,35 - 44,Male,Buying or selling,False billing,$2199.00,2
2021-07-01,Queensland,Email,65 and over,Male,Buying or selling,False billing,$17466.00,23
2021-08-01,Queensland,Email,65 and over,Male,Buying or selling,False billing,$395.00,26
2021-09-01,Queensland,Email,65 and over,Male,Buying or selling,False billing,$4000.00,11
2021-07-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,$7075.00,4
2021-08-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$13750.00,6
2021-08-01,Western Australia,Email,65 and over,Male,Buying or selling,False billing,$56000.00,17
2021-08-01,Western Australia,Email,25 - 34,Male,Buying or selling,False billing,$740.00,1
2021-08-01,Western Australia,Email,45 - 54,Male,Buying or selling,False billing,$432917.00,7
2021-09-01,Western Australia,Email,55 - 64,Male,Buying or selling,False billing,$5700.00,6
2021-07-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,$1192.00,4
2021-08-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$169108.00,9
2021-09-01,Western Australia,Email,65 and over,Female,Buying or selling,False billing,$2177.00,3
2021-09-01,Western Australia,Email,45 - 54,Female,Buying or selling,False billing,$250.00,8
2021-07-01,South Australia,Email,45 - 54,Female,Buying or selling,False billing,$15500.00,2
2021-08-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$313.00,6
2021-09-01,South Australia,Email,55 - 64,Female,Buying or selling,False billing,$5240.00,8
2021-07-01,South Australia,Email,65 and over,Male,Buying or selling,False billing,$24950.00,8
2021-07-01,South Australia,Email,55 - 64,Male,Buying or selling,False billing,$2100.00,3
2021-07-01,South Australia,Email,25 - 34,Male,Buying or selling,False billing,$16250.00,1
2021-08-01,South Australia,Email,Under 18,Male,Buying or selling,False billing,$300.00,1
2021-08-01,South Australia,Email,35 - 44,Male,Buying or selling,False billing,$7000.00,1
2021-08-01,South Australia,Email,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$82.00,1
2021-07-01,Australian Capital Territory,Email,65 and over,Male,Buying or selling,False billing,$241.00,4
2021-08-01,Australian Capital Territory,Email,18 - 24,Female,Buying or selling,False billing,$2050.00,1
2021-08-01,Australian Capital Territory,Email,25 - 34,Male,Buying or selling,False billing,$2300.00,1
2021-09-01,Australian Capital Territory,Email,65 and over,Male,Buying or selling,False billing,$15000.00,6
2021-09-01,Australian Capital Territory,Email,45 - 54,Male,Buying or selling,False billing,$300.00,1
2021-07-01,Tasmania,Email,65 and over,Female,Buying or selling,False billing,$1000.00,2
2021-08-01,Tasmania,Email,25 - 34,Male,Buying or selling,False billing,$1100.00,1
2021-09-01,Tasmania,Email,45 - 54,Female,Buying or selling,False billing,$500.00,1
2021-07-01,Outside of Australia,Email,25 - 34,Male,Buying or selling,False billing,$131626.00,1
2021-07-01,Outside of Australia,Email,25 - 34,Female,Buying or selling,False billing,$482.00,1
2021-07-01,Outside of Australia,Email,35 - 44,Male,Buying or selling,False billing,$143.00,1
2021-09-01,Outside of Australia,Email,25 - 34,Female,Buying or selling,False billing,$106696.00,1
2021-07-01,Unspecified,Email,35 - 44,Male,Buying or selling,False billing,$2992.00,1
2021-09-01,Unspecified,Email,Unspecified,Male,Buying or selling,False billing,$2559.00,1
2021-07-01,Tasmania,Internet,55 - 64,Male,Buying or selling,False billing,$89.00,1
2021-07-01,Tasmania,Internet,55 - 64,Female,Buying or selling,False billing,$1748.00,1
2021-07-01,Tasmania,Internet,65 and over,Female,Buying or selling,False billing,$350.00,1
2021-07-01,Tasmania,Internet,35 - 44,Male,Buying or selling,False billing,$49.00,1
2021-08-01,Australian Capital Territory,Internet,55 - 64,Female,Buying or selling,False billing,$240.00,2
2021-08-01,Australian Capital Territory,Internet,55 - 64,Male,Buying or selling,False billing,$583.00,1
2021-09-01,Australian Capital Territory,Internet,35 - 44,Male,Buying or selling,False billing,$273.00,1
2021-09-01,Australian Capital Territory,Internet,65 and over,Male,Buying or selling,False billing,$64.00,1
2021-09-01,Outside of Australia,Internet,35 - 44,Male,Buying or selling,False billing,$13000.00,1
2021-08-01,South Australia,Internet,55 - 64,Female,Buying or selling,False billing,$431.00,1
2021-09-01,South Australia,Internet,55 - 64,Female,Buying or selling,False billing,$167.00,1
2021-08-01,South Australia,Internet,Unspecified,Male,Buying or selling,False billing,$250.00,1
2021-08-01,South Australia,Internet,18 - 24,Male,Buying or selling,False billing,$240.00,1
2021-08-01,South Australia,Internet,65 and over,Male,Buying or selling,False billing,$3920.00,1
2021-09-01,South Australia,Internet,18 - 24,Male,Buying or selling,False billing,$200.00,1
2021-07-01,Western Australia,Internet,55 - 64,Male,Buying or selling,False billing,$540.00,2
2021-09-01,Western Australia,Internet,45 - 54,Female,Buying or selling,False billing,$50.00,1
2021-08-01,Queensland,Internet,45 - 54,Female,Buying or selling,False billing,$116.00,1
2021-08-01,Queensland,Internet,Unspecified,Female,Buying or selling,False billing,$1300.00,1
2021-09-01,Queensland,Internet,65 and over,Female,Buying or selling,False billing,$40.00,1
2021-07-01,Queensland,Internet,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$1000.00,1
2021-07-01,Queensland,Internet,35 - 44,Male,Buying or selling,False billing,$150.00,1
2021-08-01,Queensland,Internet,45 - 54,Male,Buying or selling,False billing,$3749.00,2
2021-08-01,Queensland,Internet,35 - 44,Male,Buying or selling,False billing,$7810.00,1
2021-08-01,Queensland,Internet,18 - 24,Male,Buying or selling,False billing,$716.00,1
2021-09-01,Queensland,Internet,65 and over,Male,Buying or selling,False billing,$7.00,1
2021-09-01,Queensland,Internet,18 - 24,Male,Buying or selling,False billing,$18.00,1
2021-09-01,Queensland,Internet,35 - 44,Male,Buying or selling,False billing,$660.00,3
2021-07-01,Victoria,Internet,55 - 64,Female,Buying or selling,False billing,$7600.00,1
2021-08-01,Victoria,Internet,25 - 34,Female,Buying or selling,False billing,$22.00,1
2021-08-01,Victoria,Internet,35 - 44,Female,Buying or selling,False billing,$3587.00,1
2021-09-01,Victoria,Internet,55 - 64,Female,Buying or selling,False billing,$398.00,1
2021-09-01,Victoria,Internet,45 - 54,Female,Buying or selling,False billing,$7450.00,2
2021-09-01,Victoria,Internet,25 - 34,Female,Buying or selling,False billing,$700.00,1
2021-09-01,Victoria,Internet,35 - 44,Female,Buying or selling,False billing,$2555.00,1
2021-07-01,Victoria,Internet,65 and over,Male,Buying or selling,False billing,$5.00,1
2021-07-01,Victoria,Internet,55 - 64,Male,Buying or selling,False billing,$429490.00,1
2021-08-01,Victoria,Internet,35 - 44,Male,Buying or selling,False billing,$300.00,1
2021-08-01,Victoria,Internet,45 - 54,Male,Buying or selling,False billing,$600.00,1
2021-07-01,New South Wales,Internet,55 - 64,Female,Buying or selling,False billing,$70.00,1
2021-08-01,New South Wales,Internet,45 - 54,Female,Buying or selling,False billing,$128.00,1
2021-08-01,New South Wales,Internet,18 - 24,Female,Buying or selling,False billing,$1350.00,1
2021-08-01,New South Wales,Internet,65 and over,Female,Buying or selling,False billing,$35.00,1
2021-08-01,New South Wales,Internet,35 - 44,Female,Buying or selling,False billing,$80.00,1
2021-08-01,New South Wales,Internet,Unspecified,Female,Buying or selling,False billing,$650.00,1
2021-09-01,New South Wales,Internet,18 - 24,Female,Buying or selling,False billing,$105.00,2
2021-09-01,New South Wales,Internet,25 - 34,Female,Buying or selling,False billing,$521.00,2
2021-09-01,New South Wales,Internet,65 and over,Female,Buying or selling,False billing,$30.00,1
2021-07-01,New South Wales,Internet,55 - 64,Male,Buying or selling,False billing,$2000.00,1
2021-07-01,New South Wales,Internet,18 - 24,Male,Buying or selling,False billing,$436.00,1
2021-07-01,New South Wales,Internet,45 - 54,Male,Buying or selling,False billing,$4098.00,2
2021-07-01,New South Wales,Internet,65 and over,Male,Buying or selling,False billing,$66.00,1
2021-07-01,New South Wales,Internet,25 - 34,Male,Buying or selling,False billing,$2550.00,3
2021-08-01,New South Wales,Internet,55 - 64,Male,Buying or selling,False billing,$69.00,1
2021-09-01,New South Wales,Internet,65 and over,Male,Buying or selling,False billing,$400.00,1
2021-07-01,Queensland,Phone call,65 and over,Male,Buying or selling,False billing,$1988.00,27
2021-07-01,Queensland,Phone call,55 - 64,Male,Buying or selling,False billing,$1049.00,15
2021-08-01,Queensland,Phone call,55 - 64,Male,Buying or selling,False billing,$100.00,19
2021-08-01,Queensland,Phone call,25 - 34,Male,Buying or selling,False billing,$950.00,17
2021-09-01,Queensland,Phone call,25 - 34,Male,Buying or selling,False billing,$4351.00,17
2021-09-01,Queensland,Phone call,55 - 64,Male,Buying or selling,False billing,$1500.00,9
2021-09-01,Queensland,Phone call,65 and over,Male,Buying or selling,False billing,$828.00,23
2021-07-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$88.00,1
2021-07-01,Queensland,Social media/Online forums,25 - 34,Male,Buying or selling,False billing,$11000.00,1
2021-07-01,Queensland,Social media/Online forums,45 - 54,Male,Buying or selling,False billing,$74.00,1
2021-08-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,False billing,$765.00,1
2021-09-01,Queensland,Text message,45 - 54,Male,Buying or selling,False billing,$440.00,2
2021-07-01,Queensland,Mobile apps,45 - 54,Male,Buying or selling,False billing,$9405.00,1
2021-07-01,Queensland,Mobile apps,35 - 44,Male,Buying or selling,False billing,$31.00,1
2021-08-01,Queensland,Mobile apps,25 - 34,Male,Buying or selling,False billing,$1200.00,2
2021-08-01,Queensland,In person,35 - 44,Male,Buying or selling,False billing,$1300.00,1
2021-08-01,Queensland,In person,55 - 64,Male,Buying or selling,False billing,$3500.00,1
2021-09-01,Queensland,Mobile apps,18 - 24,Male,Buying or selling,False billing,$2800.00,1
2021-09-01,Queensland,Mobile apps,45 - 54,Male,Buying or selling,False billing,$1271.00,1
2021-07-01,Queensland,In person,35 - 44,Female,Buying or selling,False billing,$11000.00,1
2021-07-01,Queensland,In person,25 - 34,Female,Buying or selling,False billing,$120.00,1
2021-07-01,Queensland,Mail,35 - 44,Female,Buying or selling,False billing,$2244.00,1
2021-09-01,Queensland,In person,65 and over,Female,Buying or selling,False billing,$3318.00,1
2021-07-01,Queensland,Mobile apps,55 - 64,Female,Buying or selling,False billing,$2.00,1
2021-08-01,Queensland,Mobile apps,18 - 24,Female,Buying or selling,False billing,$536.00,1
2021-09-01,Queensland,Mobile apps,35 - 44,Female,Buying or selling,False billing,$180.00,1
2021-07-01,Queensland,Phone call,45 - 54,Female,Buying or selling,False billing,$605.00,11
2021-07-01,Queensland,Phone call,65 and over,Female,Buying or selling,False billing,$250.00,14
2021-07-01,Queensland,Phone call,55 - 64,Female,Buying or selling,False billing,$70000.00,12
2021-08-01,Queensland,Phone call,65 and over,Female,Buying or selling,False billing,$99.00,19
2021-08-01,Queensland,Phone call,Unspecified,Female,Buying or selling,False billing,$40.00,34
2021-08-01,Queensland,Phone call,55 - 64,Female,Buying or selling,False billing,$80.00,27
2021-09-01,Queensland,Phone call,35 - 44,Female,Buying or selling,False billing,$92.00,17
2021-09-01,Queensland,Social media/Online forums,35 - 44,Female,Buying or selling,False billing,$79.00,1
2021-09-01,Queensland,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$100.00,1
2021-07-01,Queensland,Text message,45 - 54,Female,Buying or selling,False billing,$2700.00,7
2021-08-01,Queensland,Text message,18 - 24,Female,Buying or selling,False billing,$7100.00,6
2021-08-01,Queensland,Text message,45 - 54,Female,Buying or selling,False billing,$8.00,5
2021-09-01,Queensland,Text message,25 - 34,Female,Buying or selling,False billing,$4.00,4
2021-09-01,Queensland,Text message,45 - 54,Female,Buying or selling,False billing,$3.00,21
2021-07-01,Western Australia,Phone call,55 - 64,Female,Buying or selling,False billing,$80000.00,5
2021-07-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,False billing,$78.00,1
2021-07-01,Western Australia,Phone call,65 and over,Female,Buying or selling,False billing,$10250.00,7
2021-07-01,Western Australia,Social media/Online forums,55 - 64,Female,Buying or selling,False billing,$2500.00,1
2021-08-01,Western Australia,Phone call,Unspecified,Female,Buying or selling,False billing,$2398.00,7
2021-08-01,Western Australia,Phone call,65 and over,Female,Buying or selling,False billing,$700.00,3
2021-08-01,Western Australia,Text message,45 - 54,Female,Buying or selling,False billing,$4798.00,3
2021-08-01,Western Australia,Social media/Online forums,25 - 34,Female,Buying or selling,False billing,$5400.00,1
2021-09-01,Western Australia,Text message,65 and over,Female,Buying or selling,False billing,$6150.00,1
2021-07-01,Western Australia,Phone call,Unspecified,Male,Buying or selling,False billing,$399.00,11
2021-07-01,Western Australia,Social media/Online forums,65 and over,Male,Buying or selling,False billing,$80.00,1
2021-07-01,Western Australia,Phone call,25 - 34,Male,Buying or selling,False billing,$5005.00,7
2021-07-01,Western Australia,Phone call,65 and over,Male,Buying or selling,False billing,$230.00,6
2021-08-01,Western Australia,Phone call,65 and over,Male,Buying or selling,False billing,$500.00,8
2021-08-01,Western Australia,Text message,35 - 44,Male,Buying or selling,False billing,$6208.00,3
2021-09-01,Western Australia,Text message,55 - 64,Male,Buying or selling,False billing,$400.00,1
2021-07-01,South Australia,Mobile apps,35 - 44,Male,Buying or selling,False billing,$35934.00,1
2021-07-01,South Australia,Text message,18 - 24,Male,Buying or selling,False billing,$275.00,1
2021-08-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,False billing,$5000.00,1
2021-09-01,South Australia,Text message,35 - 44,Female,Buying or selling,False billing,$8500.00,2
2021-09-01,South Australia,In person,45 - 54,Male,Buying or selling,False billing,$171.00,1
2021-08-01,South Australia,Phone call,65 and over,Male,Buying or selling,False billing,$840.00,16
2021-08-01,South Australia,Phone call,55 - 64,Male,Buying or selling,False billing,$799.00,8
2021-07-01,Tasmania,Social media/Online forums,35 - 44,Female,Buying or selling,False billing,$82.00,1
2021-08-01,Tasmania,Mobile apps,35 - 44,Male,Buying or selling,False billing,$1500.00,1
2021-09-01,Tasmania,Text message,18 - 24,Female,Buying or selling,False billing,$161.00,1
2021-09-01,Victoria,Mail,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,$99.00,1
2021-07-01,Victoria,Mobile apps,55 - 64,Male,Buying or selling,False billing,$30.00,1
2021-07-01,Victoria,Mobile apps,35 - 44,Male,Buying or selling,False billing,$600.00,1
2021-08-01,Victoria,Mobile apps,35 - 44,Male,Buying or selling,False billing,$280.00,1
2021-08-01,Victoria,Mobile apps,25 - 34,Male,Buying or selling,False billing,$12000.00,1
2021-09-01,Victoria,Mobile apps,25 - 34,Male,Buying or selling,False billing,$49335.00,2
2021-09-01,Victoria,Mobile apps,Under 18,Male,Buying or selling,False billing,$54.00,1
2021-07-01,Victoria,Text message,65 and over,Male,Buying or selling,False billing,$2632.00,13
2021-09-01,Victoria,Text message,35 - 44,Male,Buying or selling,False billing,$3600.00,3
2021-07-01,Victoria,In person,55 - 64,Male,Buying or selling,False billing,$1800.00,1
2021-07-01,Victoria,In person,25 - 34,Male,Buying or selling,False billing,$739.00,1
2021-09-01,Victoria,In person,25 - 34,Male,Buying or selling,False billing,$791.00,1
