StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2020-09-01,Victoria,Phone call,Unspecified,Female,Attempts to gain your personal information,Hacking,,27
2020-08-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Identity theft,,16
2020-10-01,South Australia,Phone call,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",,36
2020-07-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Hacking,,4
2020-11-01,Queensland,Phone call,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",,58
2020-07-01,Victoria,Text message,45 - 54,Female,Other,Other scams,,6
2020-10-01,New South Wales,Phone call,Unspecified,Female,Buying or selling,False billing,,16
2020-09-01,Western Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,13
2020-08-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,,10
2020-10-01,South Australia,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,,2
2020-12-01,South Australia,Text message,35 - 44,Female,Other,Other scams,,4
2020-10-01,Northern Territory,Phone call,25 - 34,Female,Other,Other scams,,2
2020-11-01,Victoria,Phone call,35 - 44,Male,Other,Other scams,,46
2020-07-01,Tasmania,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,,1
2020-12-01,Australian Capital Territory,Text message,Under 18,Female,Attempts to gain your personal information,Phishing,,1
2020-08-01,Victoria,Email,35 - 44,Female,Attempts to gain your personal information,Phishing,,11
2020-11-01,New South Wales,Phone call,Unspecified,Female,Other,Other scams,,94
2020-12-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Remote access scams,,4
2020-09-01,Outside of Australia,Internet,Unspecified,Female,Investment scams,Investment scams,,1
2020-12-01,New South Wales,Phone call,18 - 24,Female,Unexpected money,Rebate scams,,2
2020-12-01,New South Wales,Text message,45 - 54,Female,Unexpected winnings,Unexpected prize & lottery scams,,9
2020-12-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,34
2020-09-01,Western Australia,Phone call,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",,55
2020-09-01,New South Wales,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,,42
2020-08-01,South Australia,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,,10
2020-07-01,Western Australia,Phone call,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",,11
2020-08-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,,42
2020-12-01,Western Australia,Phone call,Unspecified,Female,Other,Other scams,,23
2020-08-01,Queensland,unspecified,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,False billing,,1
2020-08-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,,57
2020-09-01,Australian Capital Territory,Email,Unspecified,Female,Attempts to gain your personal information,Identity theft,,3
2020-11-01,Victoria,Phone call,25 - 34,Female,Other,Other scams,,48
2020-07-01,New South Wales,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,,44
2020-09-01,Australian Capital Territory,Internet,25 - 34,Male,Attempts to gain your personal information,Identity theft,,1
2020-10-01,New South Wales,Phone call,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",,78
2020-08-01,New South Wales,Phone call,25 - 34,Male,Investment scams,Investment scams,,8
2020-11-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,,39
2020-09-01,Western Australia,Mail,45 - 54,Male,Attempts to gain your personal information,Hacking,,1
2020-09-01,Western Australia,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,,14
2020-07-01,Victoria,Email,25 - 34,Male,Buying or selling,Health and medical products,,1
2020-11-01,New South Wales,Phone call,Under 18,Female,Threats and extortion,"Threats to life, arrest or other",,5
2020-10-01,Victoria,Email,25 - 34,Female,Buying or selling,False billing,,5
2020-12-01,South Australia,Internet,25 - 34,Female,Investment scams,Investment scams,,2
2020-09-01,Queensland,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Threats and extortion,"Threats to life, arrest or other",,10
2020-08-01,Victoria,Phone call,25 - 34,Male,Other,Other scams,,51
2020-09-01,Queensland,Email,Unspecified,Female,Threats and extortion,Ransomware and malware,,2
2020-11-01,Western Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,,13
2020-11-01,Queensland,Mail,55 - 64,Female,Buying or selling,Classified scams,,1
2020-11-01,Western Australia,Phone call,Unspecified,Male,Attempts to gain your personal information,Phishing,,20
2020-08-01,New South Wales,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,,39
2020-12-01,Western Australia,Text message,45 - 54,Female,Attempts to gain your personal information,Remote access scams,,1
2020-09-01,Victoria,Text message,Unspecified,Male,Buying or selling,False billing,,6
2020-12-01,South Australia,Text message,65 and over,Female,Other,Other scams,,5
2020-10-01,Queensland,Phone call,55 - 64,Male,Other,Other scams,,31
2020-10-01,South Australia,Phone call,55 - 64,Female,Other,Other scams,,20
2020-09-01,Queensland,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,,22
2020-07-01,Western Australia,Internet,65 and over,Female,Attempts to gain your personal information,Hacking,,1
2020-09-01,Western Australia,Text message,25 - 34,Female,Attempts to gain your personal information,Phishing,,10
2020-09-01,South Australia,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,,14
2020-10-01,Queensland,Email,25 - 34,Female,Unexpected money,Rebate scams,,1
2020-12-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Phishing,,49
2020-08-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,,3
2020-09-01,Queensland,Phone call,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",,103
2020-08-01,Tasmania,Internet,25 - 34,Female,Investment scams,Investment scams,,1
2020-12-01,New South Wales,Phone call,Unspecified,Male,Other,Other scams,,75
2020-09-01,South Australia,Phone call,35 - 44,Female,Buying or selling,Overpayment scams,,1
2020-12-01,Queensland,Text message,45 - 54,Male,Unexpected winnings,Unexpected prize & lottery scams,,11
2020-12-01,Queensland,Phone call,Unspecified,Male,Attempts to gain your personal information,Phishing,,42
2020-07-01,New South Wales,Text message,25 - 34,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,1
2020-09-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,,1
2020-09-01,New South Wales,Email,Unspecified,Male,Investment scams,Investment scams,,16
2020-07-01,Unspecified,Social media/Online forums,25 - 34,Male,Investment scams,Investment scams,,6
2020-08-01,Western Australia,Email,65 and over,Female,Investment scams,Investment scams,,1
2020-08-01,New South Wales,Email,45 - 54,Female,Attempts to gain your personal information,Phishing,,17
2020-09-01,Queensland,Text message,35 - 44,Male,Buying or selling,False billing,,2
2020-09-01,Queensland,Social media/Online forums,25 - 34,Female,Dating and romance,Dating and romance scams,,1
2020-11-01,South Australia,Phone call,45 - 54,Male,Other,Other scams,,7
2020-12-01,New South Wales,Text message,18 - 24,Female,Buying or selling,Classified scams,,2
2020-11-01,Victoria,Email,Unspecified,Male,Attempts to gain your personal information,Phishing,,27
2020-09-01,New South Wales,Email,65 and over,Male,Attempts to gain your personal information,Hacking,,6
2020-11-01,New South Wales,Phone call,18 - 24,Female,Buying or selling,False billing,,2
2020-12-01,South Australia,Phone call,25 - 34,Female,Threats and extortion,"Threats to life, arrest or other",,21
2020-11-01,Queensland,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,,16
2020-10-01,South Australia,Phone call,65 and over,Female,Buying or selling,False billing,,7
2020-10-01,Victoria,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,,88
2020-10-01,Western Australia,Phone call,18 - 24,Male,Threats and extortion,"Threats to life, arrest or other",,17
2020-09-01,New South Wales,Email,18 - 24,Male,Buying or selling,False billing,,2
2020-07-01,New South Wales,Mobile apps,35 - 44,Male,Investment scams,Investment scams,,2
2020-08-01,Victoria,Phone call,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",,55
2020-11-01,New South Wales,Social media/Online forums,Unspecified,X (Indeterminate/Intersex/Unspecified),Investment scams,Investment scams,,1
2020-09-01,Victoria,Phone call,18 - 24,Male,Attempts to gain your personal information,Remote access scams,,5
2020-09-01,New South Wales,Text message,Unspecified,Female,Attempts to gain your personal information,Hacking,,6
2020-10-01,Northern Territory,Email,Unspecified,Female,Buying or selling,False billing,,2
2020-10-01,Victoria,Phone call,Unspecified,Female,Attempts to gain your personal information,Identity theft,,104
2020-12-01,Victoria,Phone call,Under 18,Male,Unexpected money,Inheritance scams,,1
2020-07-01,Western Australia,Internet,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Hacking,,3
2020-09-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,19
2020-07-01,New South Wales,Phone call,25 - 34,Male,Attempts to gain your personal information,Identity theft,,34
2020-09-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Remote access scams,,13
2020-09-01,Western Australia,Phone call,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",,25
2020-11-01,Queensland,Phone call,35 - 44,Female,Other,Other scams,,46
2020-08-01,South Australia,Phone call,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",,21
2020-12-01,South Australia,Text message,55 - 64,Male,Unexpected winnings,Unexpected prize & lottery scams,,3
2020-12-01,Victoria,Mobile apps,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,,1
2020-11-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,23
2020-11-01,Western Australia,Phone call,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",,38
2020-09-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,29
2020-08-01,New South Wales,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,,4
2020-12-01,Victoria,Phone call,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",,45
2020-10-01,Australian Capital Territory,Phone call,55 - 64,Male,Attempts to gain your personal information,Identity theft,,5
2020-12-01,South Australia,Text message,18 - 24,Male,Other,Other scams,,1
2020-10-01,Australian Capital Territory,Phone call,25 - 34,Male,Attempts to gain your personal information,Phishing,,12
2020-10-01,Queensland,Phone call,45 - 54,Male,Attempts to gain your personal information,Identity theft,,21
2020-12-01,Queensland,Email,55 - 64,Female,Buying or selling,False billing,,7
2020-10-01,Victoria,Text message,45 - 54,Female,Investment scams,Investment scams,,12
2020-11-01,Outside of Australia,Text message,25 - 34,Male,Other,Other scams,,1
2020-12-01,Western Australia,Text message,65 and over,Male,Attempts to gain your personal information,Phishing,,8
2020-12-01,New South Wales,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,,54
2020-12-01,Northern Territory,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,,3
2020-09-01,New South Wales,Phone call,55 - 64,Male,Other,Other scams,,54
2020-08-01,Western Australia,Phone call,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",,21
2020-10-01,Victoria,Email,35 - 44,Male,Attempts to gain your personal information,Phishing,,9
2020-07-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,,6
2020-07-01,New South Wales,Phone call,65 and over,Female,Buying or selling,False billing,,18
2020-08-01,Victoria,Phone call,25 - 34,Female,Buying or selling,Mobile premium services,,3
2020-09-01,Victoria,Text message,55 - 64,Male,Unexpected money,Inheritance scams,,1
2020-08-01,New South Wales,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,48
2020-12-01,Western Australia,Phone call,55 - 64,Female,Attempts to gain your personal information,Identity theft,,9
2020-11-01,Australian Capital Territory,Phone call,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",,20
2020-08-01,Victoria,Phone call,25 - 34,Female,Jobs and employment,Jobs and employment scams,,1
2020-09-01,Victoria,Phone call,Under 18,Male,Other,Other scams,,1
2020-08-01,New South Wales,Phone call,Unspecified,Male,Other,Other scams,,65
2020-11-01,Victoria,Text message,55 - 64,Female,Other,Other scams,,7
2020-12-01,Queensland,Phone call,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",,52
2020-10-01,Western Australia,Text message,18 - 24,Male,Fake charities,Fake charity scams,,1
2020-09-01,South Australia,Text message,25 - 34,Female,Unexpected winnings,Unexpected prize & lottery scams,,2
2020-07-01,Victoria,Email,35 - 44,Female,Attempts to gain your personal information,Identity theft,,8
2020-08-01,Western Australia,Phone call,45 - 54,Male,Threats and extortion,"Threats to life, arrest or other",,24
2020-11-01,South Australia,Phone call,35 - 44,Female,Investment scams,Investment scams,,2
2020-10-01,Western Australia,Email,55 - 64,Male,Unexpected winnings,Unexpected prize & lottery scams,,3
2020-10-01,Queensland,Email,Unspecified,Male,Attempts to gain your personal information,Phishing,,16
2020-07-01,Queensland,Phone call,35 - 44,Male,Threats and extortion,"Threats to life, arrest or other",,51
2020-10-01,Australian Capital Territory,Phone call,35 - 44,Male,Unexpected money,Rebate scams,,2
2020-11-01,Queensland,Email,45 - 54,Female,Buying or selling,False billing,,9
2020-11-01,Queensland,Email,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,1
2020-08-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,15
2020-10-01,Western Australia,Email,Unspecified,Female,Buying or selling,False billing,,5
2020-09-01,South Australia,Phone call,65 and over,Female,Threats and extortion,Ransomware and malware,,1
2020-08-01,New South Wales,Phone call,35 - 44,Female,Attempts to gain your personal information,Identity theft,,58
2020-09-01,Queensland,Phone call,18 - 24,Female,Other,Other scams,,12
2020-08-01,New South Wales,Text message,25 - 34,Female,Investment scams,Investment scams,,5
2020-12-01,New South Wales,Phone call,Unspecified,Female,Attempts to gain your personal information,Phishing,,76
2020-08-01,Victoria,Text message,35 - 44,Male,Other,Other scams,,8
2020-12-01,Australian Capital Territory,Phone call,35 - 44,Male,Buying or selling,False billing,,6
2020-10-01,New South Wales,Phone call,55 - 64,Female,Other,Other scams,,57
2020-07-01,Queensland,Phone call,Unspecified,Female,Other,Other scams,,36
2020-12-01,New South Wales,Phone call,65 and over,Male,Buying or selling,False billing,,22
2020-07-01,Outside of Australia,In person,55 - 64,Female,Attempts to gain your personal information,Hacking,,1
2020-12-01,Victoria,Phone call,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",,76
2020-09-01,New South Wales,Text message,55 - 64,Female,Other,Other scams,,14
2020-12-01,Western Australia,Email,65 and over,Male,Buying or selling,Health and medical products,,1
2020-09-01,Queensland,Phone call,35 - 44,Male,Attempts to gain your personal information,Identity theft,,38
2020-07-01,Tasmania,unspecified,65 and over,X (Indeterminate/Intersex/Unspecified),Unexpected money,Rebate scams,,1
2020-08-01,Australian Capital Territory,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,,1
2020-09-01,New South Wales,Phone call,35 - 44,Female,Other,Other scams,,80
2020-08-01,New South Wales,Phone call,45 - 54,Male,Other,Other scams,,36
2020-09-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,,13
2020-09-01,Victoria,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,,83
2020-12-01,New South Wales,Phone call,35 - 44,Male,Investment scams,Investment scams,,8
2020-12-01,Queensland,Email,Unspecified,Female,Buying or selling,Classified scams,,3
2020-12-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,,46
2020-11-01,Queensland,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Threats and extortion,"Threats to life, arrest or other",,5
2020-11-01,Western Australia,Email,65 and over,Female,Other,Other scams,,2
2020-09-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,,57
2020-07-01,New South Wales,In person,25 - 34,Female,Buying or selling,Classified scams,,1
2020-07-01,New South Wales,Email,Unspecified,Male,Other,Other scams,,23
2020-09-01,Australian Capital Territory,Phone call,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",,9
2020-09-01,Queensland,Text message,35 - 44,Male,Other,Other scams,,6
2020-09-01,New South Wales,Phone call,65 and over,Male,Other,Other scams,,47
2020-09-01,Australian Capital Territory,Text message,45 - 54,Female,Other,Other scams,,4
2020-09-01,South Australia,Text message,55 - 64,Female,Other,Other scams,,4
2020-12-01,New South Wales,Phone call,55 - 64,Male,Other,Other scams,,43
2020-12-01,South Australia,Phone call,55 - 64,Male,Threats and extortion,"Threats to life, arrest or other",,12
2020-12-01,Queensland,Text message,Unspecified,Female,Investment scams,Investment scams,,1
2020-07-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,,38
2020-08-01,Victoria,Phone call,Unspecified,Male,Attempts to gain your personal information,Identity theft,,39
2020-12-01,Queensland,Text message,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",,1
2020-09-01,South Australia,Phone call,35 - 44,Female,Attempts to gain your personal information,Identity theft,,18
2020-11-01,New South Wales,Phone call,65 and over,Female,Buying or selling,False billing,,12
2020-09-01,Queensland,Mobile apps,18 - 24,Female,Attempts to gain your personal information,Hacking,,2
2020-07-01,Victoria,Email,25 - 34,Male,Other,Other scams,,3
2020-08-01,New South Wales,Email,25 - 34,Female,Buying or selling,False billing,,6
2020-12-01,New South Wales,Email,Unspecified,Female,Attempts to gain your personal information,Phishing,,66
2020-11-01,New South Wales,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,,38
2020-11-01,Tasmania,Phone call,Unspecified,Male,Attempts to gain your personal information,Identity theft,,2
2020-08-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Identity theft,,32
2020-10-01,New South Wales,Text message,65 and over,Female,Buying or selling,False billing,,10
2020-12-01,Queensland,Phone call,Unspecified,Male,Fake charities,Fake charity scams,,3
2020-07-01,Queensland,Phone call,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",,37
2020-12-01,South Australia,Text message,65 and over,Male,Buying or selling,Online shopping scams,,2
2020-07-01,South Australia,Phone call,Unspecified,Female,Other,Other scams,,19
2020-07-01,Victoria,Text message,55 - 64,Male,Attempts to gain your personal information,Phishing,,13
2020-11-01,Victoria,Phone call,Unspecified,Male,Attempts to gain your personal information,Identity theft,,38
2020-11-01,Australian Capital Territory,Email,Unspecified,Female,Attempts to gain your personal information,Phishing,,4
2020-07-01,Victoria,Phone call,35 - 44,Male,Attempts to gain your personal information,Phishing,,40
2020-09-01,New South Wales,Phone call,45 - 54,Male,Other,Other scams,,57
2020-09-01,New South Wales,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,,11
2020-07-01,New South Wales,Internet,55 - 64,Female,Buying or selling,Health and medical products,,1
2020-12-01,New South Wales,Email,55 - 64,Male,Attempts to gain your personal information,Phishing,,31
2020-09-01,Victoria,Text message,35 - 44,Male,Investment scams,Investment scams,,7
2020-08-01,New South Wales,Text message,18 - 24,Female,Other,Other scams,,4
2020-07-01,Australian Capital Territory,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,,4
2020-12-01,Outside of Australia,Internet,35 - 44,Male,Jobs and employment,Jobs and employment scams,,1
2020-09-01,New South Wales,Social media/Online forums,18 - 24,Male,Threats and extortion,Ransomware and malware,,1
2020-09-01,Tasmania,Text message,Unspecified,Female,Threats and extortion,"Threats to life, arrest or other",,1
2020-07-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,,3
2020-08-01,Victoria,Text message,Unspecified,Male,Other,Other scams,,18
2020-12-01,New South Wales,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,,5
2020-07-01,Queensland,Phone call,35 - 44,Female,Threats and extortion,"Threats to life, arrest or other",,57
2020-11-01,Western Australia,Internet,Unspecified,X (Indeterminate/Intersex/Unspecified),Unexpected winnings,Unexpected prize & lottery scams,,1
2020-12-01,New South Wales,Phone call,25 - 34,Male,Threats and extortion,"Threats to life, arrest or other",,72
2020-11-01,Queensland,Phone call,25 - 34,Female,Investment scams,Investment scams,,1
2020-07-01,Western Australia,Phone call,65 and over,Female,Other,Other scams,,16
2020-12-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Hacking,,1
2020-08-01,New South Wales,Email,35 - 44,Male,Attempts to gain your personal information,Identity theft,,7
2020-07-01,Victoria,Phone call,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,35
2020-07-01,Victoria,Phone call,Unspecified,Male,Attempts to gain your personal information,Hacking,,3
2020-10-01,Queensland,Text message,25 - 34,Male,Jobs and employment,Jobs and employment scams,,1
2020-09-01,Western Australia,Email,45 - 54,Female,Attempts to gain your personal information,Hacking,,2
2020-07-01,Victoria,Phone call,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",,50
2020-10-01,Victoria,Phone call,55 - 64,Male,Buying or selling,Mobile premium services,,5
2020-10-01,New South Wales,Phone call,Unspecified,Male,Buying or selling,False billing,,9
2020-12-01,South Australia,Mail,35 - 44,Male,Other,Other scams,,1
2020-11-01,Queensland,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,8
2020-09-01,Western Australia,Email,45 - 54,Male,Attempts to gain your personal information,Phishing,,6
2020-07-01,New South Wales,Internet,18 - 24,Female,Other,Other scams,,2
2020-08-01,Western Australia,Phone call,Unspecified,Female,Other,Other scams,,17
2020-10-01,Queensland,Phone call,Unspecified,Female,Attempts to gain your personal information,Phishing,,78
2020-07-01,Victoria,Phone call,65 and over,Female,Threats and extortion,"Threats to life, arrest or other",,37
2020-12-01,New South Wales,Email,35 - 44,Female,Other,Other scams,,5
2020-08-01,New South Wales,Phone call,Under 18,Male,Threats and extortion,"Threats to life, arrest or other",,5
2020-09-01,Western Australia,Phone call,18 - 24,Female,Threats and extortion,"Threats to life, arrest or other",,22
2020-11-01,Queensland,Text message,25 - 34,Male,Unexpected winnings,Unexpected prize & lottery scams,,8
2020-07-01,Victoria,Email,65 and over,Male,Buying or selling,Overpayment scams,,2
2020-09-01,Victoria,Phone call,25 - 34,X (Indeterminate/Intersex/Unspecified),Threats and extortion,"Threats to life, arrest or other",,6
2020-09-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Phishing,,34
2020-10-01,Queensland,Text message,Unspecified,Female,Attempts to gain your personal information,Phishing,,18
2020-10-01,Queensland,Phone call,25 - 34,Female,Other,Other scams,,47
2020-10-01,New South Wales,Phone call,Unspecified,Male,Attempts to gain your personal information,Phishing,,99
2020-07-01,Outside of Australia,Mobile apps,Unspecified,Female,Dating and romance,Dating and romance scams,,3
2020-07-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,,32
2020-07-01,Western Australia,Email,Unspecified,Female,Unexpected winnings,Unexpected prize & lottery scams,,4
2020-08-01,Victoria,Phone call,25 - 34,Female,Other,Other scams,,57
2020-09-01,Victoria,Text message,55 - 64,Male,Other,Other scams,,7
2020-10-01,South Australia,Phone call,45 - 54,Male,Attempts to gain your personal information,Phishing,,15
2020-07-01,Victoria,Mobile apps,45 - 54,Female,Threats and extortion,"Threats to life, arrest or other",,1
2020-07-01,New South Wales,Email,65 and over,Female,Attempts to gain your personal information,Phishing,,25
2020-08-01,New South Wales,Phone call,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,57
2020-07-01,South Australia,Phone call,Unspecified,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,4
2020-09-01,Australian Capital Territory,Phone call,35 - 44,Male,Attempts to gain your personal information,Remote access scams,,2
2020-09-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Phishing,,21
2020-11-01,New South Wales,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,,40
2020-11-01,Queensland,Email,18 - 24,Female,Unexpected winnings,Unexpected prize & lottery scams,,1
2020-09-01,New South Wales,Mobile apps,35 - 44,Female,Attempts to gain your personal information,Hacking,,1
2020-11-01,Queensland,Phone call,45 - 54,Male,Buying or selling,Overpayment scams,,2
2020-12-01,Queensland,Phone call,35 - 44,Female,Other,Other scams,,28
2020-09-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Identity theft,,83
2020-07-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,,17
2020-11-01,Western Australia,Phone call,65 and over,Male,Buying or selling,Online shopping scams,,2
2020-10-01,Queensland,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,,3
2020-09-01,Queensland,Internet,25 - 34,Male,Jobs and employment,Pyramid schemes,,1
2020-09-01,Victoria,Phone call,55 - 64,Female,Threats and extortion,"Threats to life, arrest or other",,89
2020-08-01,Queensland,Text message,45 - 54,Male,Attempts to gain your personal information,Phishing,,14
2020-08-01,Tasmania,Phone call,45 - 54,Female,Attempts to gain your personal information,Remote access scams,,1
2020-11-01,Victoria,Text message,35 - 44,Male,Attempts to gain your personal information,Phishing,,36
2020-11-01,South Australia,Phone call,65 and over,Female,Other,Other scams,,10
2020-08-01,South Australia,Email,35 - 44,Male,Unexpected money,Inheritance scams,,2
2020-08-01,Western Australia,Text message,18 - 24,Female,Attempts to gain your personal information,Phishing,,3
2020-11-01,Victoria,Phone call,Unspecified,Male,Threats and extortion,"Threats to life, arrest or other",,101
2020-11-01,New South Wales,Text message,Unspecified,Female,Other,Other scams,,28
2020-10-01,New South Wales,Phone call,35 - 44,Male,Attempts to gain your personal information,Identity theft,,49
2020-09-01,Queensland,Phone call,25 - 34,X (Indeterminate/Intersex/Unspecified),Other,Other scams,,1
2020-10-01,Victoria,Phone call,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,66
2020-10-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Phishing,,21
2020-09-01,Victoria,Phone call,35 - 44,Female,Other,Other scams,,79
2020-12-01,South Australia,Email,Unspecified,Male,Unexpected money,Rebate scams,,1
2020-07-01,Victoria,Phone call,45 - 54,Female,Other,Other scams,,39
2020-12-01,South Australia,Text message,65 and over,Female,Attempts to gain your personal information,Phishing,,9
2020-11-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,,31
2020-12-01,New South Wales,Phone call,35 - 44,Male,Attempts to gain your personal information,Hacking,,9
2020-10-01,Queensland,Phone call,35 - 44,Female,Buying or selling,False billing,,3
2020-12-01,Western Australia,Email,Unspecified,Male,Buying or selling,Classified scams,,2
2020-12-01,Queensland,Phone call,65 and over,Male,Threats and extortion,"Threats to life, arrest or other",,33
2020-10-01,New South Wales,Text message,45 - 54,Male,Other,Other scams,,6
2020-12-01,Victoria,Text message,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,,10
2020-12-01,Queensland,Phone call,65 and over,Male,Buying or selling,Online shopping scams,,4
2020-08-01,Queensland,Email,65 and over,Male,Jobs and employment,Jobs and employment scams,,2
2020-12-01,Tasmania,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,,6
2020-09-01,Outside of Australia,Email,35 - 44,Male,Unexpected winnings,Unexpected prize & lottery scams,,2
2020-08-01,New South Wales,Email,25 - 34,Female,Threats and extortion,Ransomware and malware,,2
2020-11-01,Northern Territory,Phone call,45 - 54,Female,Attempts to gain your personal information,Identity theft,,2
2020-09-01,Queensland,Email,18 - 24,Male,Buying or selling,False billing,,5
2020-07-01,New South Wales,Email,25 - 34,Male,Investment scams,Investment scams,,13
2020-11-01,Victoria,Email,45 - 54,Male,Threats and extortion,Ransomware and malware,,1
2020-07-01,Queensland,Mail,35 - 44,Female,Other,Other scams,,1
2020-10-01,New South Wales,Phone call,35 - 44,Male,Other,Other scams,,80
2020-12-01,Victoria,Email,25 - 34,Female,Buying or selling,Health and medical products,,1
2020-08-01,Victoria,Phone call,65 and over,Male,Buying or selling,False billing,,10
2020-07-01,Victoria,Phone call,Unspecified,Female,Buying or selling,Mobile premium services,,4
2020-09-01,Western Australia,Mail,35 - 44,Female,Attempts to gain your personal information,Identity theft,,3
