StartOfMonth,Address_State,Scam___Contact_Mode,Complainant_Age,Complainant_Gender,Category_Level_2,Category_Level_3,Amount_lost,Number_of_reports
2021-02-01,Victoria,Internet,25 - 34,Male,Buying or selling,Online shopping scams,$1618.00,4
2021-03-01,Victoria,Internet,25 - 34,Male,Buying or selling,Online shopping scams,$6536.00,8
2021-04-01,Victoria,Internet,25 - 34,Male,Buying or selling,Online shopping scams,$1303.00,3
2021-06-01,Victoria,Internet,25 - 34,Male,Buying or selling,Online shopping scams,$1028.00,3
2021-01-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$4076.00,10
2021-02-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$609.00,8
2021-03-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$1645.00,8
2021-04-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$3032.00,7
2021-05-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$1483.00,7
2021-06-01,Victoria,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$819.00,8
2021-01-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$707.00,8
2021-02-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$152.00,4
2021-03-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$102.00,4
2021-04-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$420.00,4
2021-05-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$27321.00,7
2021-06-01,Victoria,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$781.00,8
2021-01-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$1066.00,7
2021-02-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$1087.00,7
2021-03-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$10292.00,8
2021-04-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$6228.00,5
2021-05-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$1940.00,3
2021-06-01,Victoria,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$4597.00,8
2021-01-01,Victoria,Internet,55 - 64,Female,Buying or selling,Online shopping scams,$727.00,4
2021-04-01,Victoria,Internet,18 - 24,Female,Buying or selling,Online shopping scams,$2011.00,5
2021-05-01,Victoria,Internet,18 - 24,Female,Buying or selling,Online shopping scams,$99.00,1
2021-04-01,Victoria,Internet,65 and over,Female,Buying or selling,Online shopping scams,$267.00,1
2021-01-01,Victoria,Internet,Under 18,Female,Buying or selling,Online shopping scams,$148.00,1
2021-01-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$1565.00,4
2021-02-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$474.00,3
2021-03-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$3393.00,9
2021-04-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$411.00,8
2021-05-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$692.00,5
2021-06-01,Victoria,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$4621.00,13
2021-01-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$5273.00,11
2021-02-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$19280.00,10
2021-03-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$3164.00,5
2021-04-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$4755.00,6
2021-05-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$590.00,5
2021-06-01,Victoria,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$6808.00,11
2021-01-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$5619.00,10
2021-02-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$5553.00,8
2021-03-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$726.00,7
2021-04-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$22659.00,4
2021-05-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$12546.00,7
2021-06-01,New South Wales,Internet,35 - 44,Male,Buying or selling,Online shopping scams,$1034.00,4
2021-01-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$10078.00,11
2021-02-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$416.00,6
2021-03-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$1425.00,10
2021-04-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$438.00,2
2021-05-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$16590.00,9
2021-06-01,New South Wales,Internet,45 - 54,Male,Buying or selling,Online shopping scams,$2431.00,8
2021-01-01,New South Wales,Internet,Unspecified,Male,Buying or selling,Online shopping scams,$502.00,7
2021-02-01,New South Wales,Internet,Unspecified,Male,Buying or selling,Online shopping scams,$262.00,6
2021-03-01,New South Wales,Internet,Unspecified,Male,Buying or selling,Online shopping scams,$286.00,7
2021-05-01,New South Wales,Internet,Unspecified,Male,Buying or selling,Online shopping scams,$1989.00,3
2021-06-01,New South Wales,Internet,Unspecified,Male,Buying or selling,Online shopping scams,$620.00,6
2021-02-01,New South Wales,Internet,65 and over,Male,Buying or selling,Online shopping scams,$29900.00,3
2021-03-01,New South Wales,Internet,18 - 24,Male,Buying or selling,Online shopping scams,$250.00,1
2021-04-01,New South Wales,Internet,18 - 24,Male,Buying or selling,Online shopping scams,$554.00,3
2021-05-01,New South Wales,Internet,18 - 24,Male,Buying or selling,Online shopping scams,$50.00,1
2021-06-01,New South Wales,Internet,18 - 24,Male,Buying or selling,Online shopping scams,$401.00,5
2021-01-01,New South Wales,Internet,Under 18,Male,Buying or selling,Online shopping scams,$46.00,1
2021-03-01,New South Wales,Internet,Under 18,Male,Buying or selling,Online shopping scams,$280.00,1
2021-04-01,New South Wales,Internet,Under 18,Male,Buying or selling,Online shopping scams,$335.00,2
2021-01-01,New South Wales,Internet,55 - 64,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,$144.00,1
2021-06-01,New South Wales,Internet,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,$245.00,2
2021-01-01,New South Wales,Internet,Under 18,Female,Buying or selling,Online shopping scams,$89.00,1
2021-04-01,New South Wales,Internet,Under 18,Female,Buying or selling,Online shopping scams,$85.00,1
2021-04-01,New South Wales,Internet,65 and over,Female,Buying or selling,Online shopping scams,$545.00,2
2021-02-01,New South Wales,Internet,18 - 24,Female,Buying or selling,Online shopping scams,$422.00,3
2021-03-01,New South Wales,Internet,18 - 24,Female,Buying or selling,Online shopping scams,$523.00,4
2021-05-01,New South Wales,Internet,18 - 24,Female,Buying or selling,Online shopping scams,$420.00,1
2021-02-01,New South Wales,Internet,55 - 64,Female,Buying or selling,Online shopping scams,$2021.00,5
2021-04-01,New South Wales,Internet,55 - 64,Female,Buying or selling,Online shopping scams,$307.00,4
2021-01-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$866.00,7
2021-02-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$1109.00,12
2021-03-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$616.00,6
2021-04-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$106.00,3
2021-05-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$356.00,5
2021-06-01,New South Wales,Internet,Unspecified,Female,Buying or selling,Online shopping scams,$2106.00,6
2021-01-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$4837.00,14
2021-03-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$2067.00,9
2021-02-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$1137.00,4
2021-04-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$2514.00,6
2021-05-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$2080.00,9
2021-06-01,New South Wales,Internet,45 - 54,Female,Buying or selling,Online shopping scams,$3499.00,5
2021-01-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$5084.00,16
2021-02-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$1691.00,10
2021-03-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$630.00,5
2021-04-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$2174.00,9
2021-05-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$5440.00,9
2021-06-01,New South Wales,Internet,25 - 34,Female,Buying or selling,Online shopping scams,$6192.00,12
2021-01-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$8707.00,12
2021-02-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$5876.00,7
2021-03-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$926.00,9
2021-04-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$7490.00,4
2021-05-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$873.00,13
2021-06-01,New South Wales,Internet,35 - 44,Female,Buying or selling,Online shopping scams,$11662.00,10
2021-02-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$1388.00,5
2021-04-01,New South Wales,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$1619.00,5
2021-01-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$3923.00,8
2021-04-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$498.00,2
2021-05-01,New South Wales,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$1212.00,3
2021-01-01,New South Wales,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$2950.00,3
2021-02-01,New South Wales,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$1475.00,4
2021-05-01,New South Wales,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$1350.00,2
2021-01-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$870.00,2
2021-04-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$132.00,2
2021-05-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$50.00,1
2021-06-01,New South Wales,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$135.00,3
2021-01-01,New South Wales,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$54.00,1
2021-02-01,New South Wales,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$25.00,1
2021-06-01,New South Wales,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$480.00,2
2021-02-01,New South Wales,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$62.00,1
2021-04-01,New South Wales,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$256.00,3
2021-05-01,New South Wales,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$119.00,2
2021-04-01,New South Wales,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$49.00,1
2021-02-01,Victoria,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$42.00,1
2021-03-01,Victoria,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$155.00,3
2021-04-01,Victoria,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$180.00,1
2021-05-01,Victoria,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$920.00,2
2021-06-01,Victoria,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$11.00,1
2021-01-01,Victoria,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$7900.00,1
2021-03-01,Victoria,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$287.00,2
2021-05-01,Victoria,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$165.00,2
2021-04-01,Victoria,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$50.00,1
2021-05-01,Victoria,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$333.00,2
2021-01-01,Victoria,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$1837.00,5
2021-04-01,Victoria,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$430.00,2
2021-06-01,Victoria,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$2800.00,2
2021-01-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$11834.00,4
2021-06-01,Victoria,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$862.00,1
2021-01-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$1000.00,1
2021-02-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$2300.00,2
2021-05-01,Victoria,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$4678.00,3
2021-04-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$167.00,2
2021-06-01,Victoria,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$2100.00,3
2021-01-01,Queensland,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$124.00,2
2021-01-01,Queensland,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$45.00,1
2021-01-01,Queensland,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$800.00,1
2021-01-01,Queensland,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$323.00,1
2021-02-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$12345.00,4
2021-02-01,Queensland,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$245.00,2
2021-02-01,Queensland,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$36.00,1
2021-03-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$123.00,2
2021-03-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$76.00,2
2021-03-01,Queensland,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$1988.00,3
2021-03-01,Queensland,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$811.00,1
2021-04-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$53.00,1
2021-04-01,Queensland,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$708.00,2
2021-04-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$5220.00,2
2021-04-01,Queensland,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$2110.00,2
2021-05-01,Queensland,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$3305.00,2
2021-05-01,Queensland,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$2280.00,3
2021-05-01,Queensland,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$1855.00,2
2021-05-01,Queensland,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$172.00,2
2021-05-01,Queensland,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$44.00,1
2021-06-01,Queensland,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$1263.00,2
2021-01-01,Western Australia,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$80.00,1
2021-01-01,Western Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$50.00,1
2021-02-01,Western Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$63.00,1
2021-02-01,Western Australia,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$64.00,1
2021-03-01,Western Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$115.00,1
2021-03-01,Western Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$720.00,1
2021-04-01,Western Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$940.00,2
2021-06-01,Western Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$138.00,1
2021-04-01,Western Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$312.00,3
2021-02-01,Western Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$1370.00,1
2021-03-01,Western Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$1743.00,2
2021-04-01,Western Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$100.00,1
2021-02-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$497.00,1
2021-03-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$150.00,1
2021-04-01,Western Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$9500.00,1
2021-01-01,South Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$5200.00,1
2021-03-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$99.00,2
2021-04-01,South Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$128.00,1
2021-04-01,South Australia,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$47.00,1
2021-04-01,South Australia,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$700.00,1
2021-05-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$1100.00,1
2021-05-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$350.00,1
2021-05-01,South Australia,Social media/Online forums,55 - 64,Male,Buying or selling,Online shopping scams,$87.00,2
2021-05-01,South Australia,Social media/Online forums,65 and over,Male,Buying or selling,Online shopping scams,$92.00,1
2021-06-01,South Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$1285.00,3
2021-06-01,South Australia,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$75.00,1
2021-06-01,South Australia,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$100.00,1
2021-06-01,South Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$45.00,1
2021-01-01,Outside of Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$120.00,2
2021-03-01,Outside of Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$329.00,4
2021-03-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$166.00,2
2021-04-01,Outside of Australia,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$70.00,1
2021-04-01,Outside of Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$69.00,2
2021-05-01,Outside of Australia,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$900.00,1
2021-06-01,Outside of Australia,Social media/Online forums,45 - 54,Male,Buying or selling,Online shopping scams,$200.00,1
2021-06-01,Outside of Australia,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$1200.00,1
2021-01-01,Australian Capital Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$300.00,2
2021-01-01,Australian Capital Territory,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$58.00,1
2021-02-01,Australian Capital Territory,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$142.00,1
2021-02-01,Australian Capital Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$2000.00,1
2021-03-01,Australian Capital Territory,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$850.00,1
2021-03-01,Australian Capital Territory,Social media/Online forums,Unspecified,Male,Buying or selling,Online shopping scams,$429.00,2
2021-05-01,Australian Capital Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$25.00,1
2021-06-01,Australian Capital Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$215.00,1
2021-02-01,Tasmania,Social media/Online forums,Under 18,Male,Buying or selling,Online shopping scams,$50.00,1
2021-02-01,Tasmania,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$35.00,1
2021-02-01,Tasmania,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$367.00,1
2021-04-01,Tasmania,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$50.00,1
2021-05-01,Tasmania,Social media/Online forums,25 - 34,Male,Buying or selling,Online shopping scams,$2550.00,2
2021-01-01,Northern Territory,Social media/Online forums,18 - 24,Male,Buying or selling,Online shopping scams,$180.00,1
2021-02-01,Northern Territory,Social media/Online forums,35 - 44,Male,Buying or selling,Online shopping scams,$880.00,1
2021-05-01,New South Wales,Social media/Online forums,18 - 24,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,$150.00,1
2021-06-01,South Australia,Social media/Online forums,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,$350.00,1
2021-04-01,Outside of Australia,Social media/Online forums,Unspecified,X (Indeterminate/Intersex/Unspecified),Buying or selling,Online shopping scams,$39.00,1
2021-01-01,Northern Territory,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$35.00,1
2021-03-01,Northern Territory,Social media/Online forums,Unspecified,Female,Buying or selling,Online shopping scams,$302.00,1
2021-01-01,Tasmania,Social media/Online forums,65 and over,Female,Buying or selling,Online shopping scams,$209.00,2
2021-01-01,Tasmania,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$70.00,1
2021-02-01,Tasmania,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$50.00,1
2021-03-01,Tasmania,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$350.00,1
2021-03-01,Tasmania,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$190.00,1
2021-01-01,Australian Capital Territory,Social media/Online forums,Unspecified,Female,Buying or selling,Online shopping scams,$18.00,1
2021-01-01,Australian Capital Territory,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$1300.00,1
2021-01-01,Australian Capital Territory,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$43.00,1
2021-02-01,Australian Capital Territory,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$29.00,1
2021-02-01,Australian Capital Territory,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$800.00,1
2021-05-01,Australian Capital Territory,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$1000.00,1
2021-05-01,Australian Capital Territory,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$195.00,1
2021-05-01,Australian Capital Territory,Social media/Online forums,Unspecified,Female,Buying or selling,Online shopping scams,$64.00,1
2021-06-01,Australian Capital Territory,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$1000.00,1
2021-06-01,Australian Capital Territory,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$53.00,1
2021-01-01,Outside of Australia,Social media/Online forums,Unspecified,Female,Buying or selling,Online shopping scams,$676.00,1
2021-01-01,Outside of Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$50.00,1
2021-01-01,Outside of Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$889.00,2
2021-01-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$150.00,1
2021-02-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$16.00,1
2021-03-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$2300.00,5
2021-04-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$3662.00,2
2021-04-01,Outside of Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$377.00,3
2021-04-01,Outside of Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$159.00,1
2021-05-01,Outside of Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$13.00,1
2021-05-01,Outside of Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$468.00,2
2021-05-01,Outside of Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$80.00,1
2021-06-01,Outside of Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$60.00,1
2021-01-01,South Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$118.00,1
2021-02-01,South Australia,Social media/Online forums,65 and over,Female,Buying or selling,Online shopping scams,$120.00,1
2021-02-01,South Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$500.00,1
2021-03-01,South Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$6612.00,3
2021-05-01,South Australia,Social media/Online forums,65 and over,Female,Buying or selling,Online shopping scams,$79.00,1
2021-03-01,South Australia,Social media/Online forums,Unspecified,Female,Buying or selling,Online shopping scams,$85.00,1
2021-03-01,South Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$17.00,1
2021-04-01,South Australia,Social media/Online forums,25 - 34,Female,Buying or selling,Online shopping scams,$1853.00,2
2021-01-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$300.00,1
2021-03-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$73.00,1
2021-05-01,South Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$225.00,2
2021-02-01,South Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$80.00,1
2021-03-01,South Australia,Social media/Online forums,35 - 44,Female,Buying or selling,Online shopping scams,$107.00,1
2021-02-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$1375.00,2
2021-03-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$135.00,2
2021-04-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$642.00,2
2021-05-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$96.00,2
2021-06-01,Western Australia,Social media/Online forums,45 - 54,Female,Buying or selling,Online shopping scams,$20.00,1
2021-01-01,Western Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$853.00,3
2021-06-01,Western Australia,Social media/Online forums,55 - 64,Female,Buying or selling,Online shopping scams,$90.00,1
2021-03-01,Western Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$300.00,1
2021-04-01,Western Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$200.00,1
2021-05-01,Western Australia,Social media/Online forums,18 - 24,Female,Buying or selling,Online shopping scams,$3283.00,2
2021-01-01,Western Australia,Social media/Online forums,Under 18,Female,Buying or selling,Online shopping scams,$300.00,1
2021-03-01,Western Australia,Social media/Online forums,65 and over,Female,Buying or selling,Online shopping scams,$53.00,1
2021-05-01,Western Australia,Social media/Online forums,Under 18,Female,Buying or selling,Online shopping scams,$973.00,2
